              Y               X               Z     Campo-Total
          9.311          14.780          -0.100        -1.50733
        -14.743         -11.210          -0.100        -1.52792
        -11.020          -8.170          -0.100        -6.49615
        -12.511           3.546          -0.100       -12.32467
         12.750           2.048          -0.100        -2.44752
         11.782          14.832          -0.100        -1.07773
          4.966          -5.656          -0.100      -133.36517
        -11.054          -4.405          -0.100       -10.29277
        -12.234          11.797          -0.100        -2.81473
         -3.189           0.270          -0.100       365.55909
         -9.346           7.467          -0.100       -52.87651
         10.608         -10.566          -0.100        -6.64970
          7.911          -7.795          -0.100       301.94867
         -1.143         -13.147          -0.100        -5.15550
         10.279           3.033          -0.100        -4.74558
         13.540          -3.235          -0.100        -2.38372
          6.664           0.117          -0.100       -10.24678
          0.494           6.216          -0.100       -30.61891
          3.636           6.257          -0.100       229.04299
          1.755          -8.571          -0.100      -102.52871
          7.231           9.498          -0.100       -27.40814
         -5.047           7.444          -0.100       -44.61091
         12.416           9.821          -0.100        -2.23979
          8.808           1.832          -0.100        -6.47005
          7.219          13.736          -0.100        -2.48946
        -13.130          -5.684          -0.100        -4.50969
         -0.130         -10.165          -0.100       -18.78910
         -9.843           7.302          -0.100       -29.69593
         -4.374          13.753          -0.100        -3.23050
          7.281          -3.321          -0.100       -13.19656
          2.007          -9.870          -0.100       -49.22786
        -13.772           4.294          -0.100        -6.74049
         13.127          -4.645          -0.100        -2.87100
         12.336           2.926          -0.100        -2.73049
          5.756           5.864          -0.100       -72.99001
         -2.992          -9.811          -0.100       -12.60991
         11.994           0.850          -0.100        -2.86484
        -12.255          13.734          -0.100        -1.83672
         -5.433           2.378          -0.100       258.83979
          7.790           7.795          -0.100       304.63265
          3.894         -11.568          -0.100       -17.43440
        -13.230          -6.986          -0.100        -3.75961
          7.992          14.086          -0.100        -2.08149
          1.894          -5.439          -0.100       222.57385
         10.877          13.454          -0.100        -1.60313
         10.384           9.146          -0.100        -5.80483
        -14.093          -0.254          -0.100        -6.00209
         -6.261          -4.513          -0.100      -116.90756
          9.441         -12.955          -0.100        -4.36188
          5.361          14.587          -0.100        -2.24305
          0.620          -3.916          -0.100       -93.37636
          8.801           1.412          -0.100        -6.24472
        -12.073           9.259          -0.100        -5.43953
         11.112         -14.470          -0.100        -2.03694
         -1.083           9.085          -0.100       -14.74205
         11.706          -8.392          -0.100        -5.68807
         -8.720          -4.196          -0.100       -32.26291
          0.171           4.989          -0.100       -53.53752
          5.693         -11.358          -0.100       -20.11462
         14.020           6.998          -0.100        -1.78705
         -2.866         -14.740          -0.100        -2.94327
          2.463           4.931          -0.100       -58.88384
        -14.294          11.071          -0.100        -2.17964
         12.926           5.968          -0.100        -2.46802
         11.241         -12.208          -0.100        -3.37032
          5.967           8.748          -0.100       -43.02460
         -8.836          -7.773          -0.100       -33.49892
         13.420          12.374          -0.100        -1.21462
          9.496           4.580          -0.100        -7.76551
        -13.240          -3.885          -0.100        -5.35265
         -3.427           6.572          -0.100       281.24652
         -0.190           1.969          -0.100       206.93299
          0.681          -7.017          -0.100       239.92580
        -11.092          11.786          -0.100        -3.51744
         -1.933           3.970          -0.100      -186.25152
          1.114          14.743          -0.100        -2.41572
          6.363          14.760          -0.100        -2.01528
          6.375           7.364          -0.100       191.52666
         -2.861           8.645          -0.100       -65.67235
         -8.699          -2.539          -0.100       -37.70454
        -12.692          -7.341          -0.100        -4.18093
         -9.147         -13.780          -0.100        -2.21970
         12.897          11.462          -0.100        -1.54488
          0.188           8.233          -0.100       -18.46967
         -1.576           0.480          -0.100      -117.37016
         -0.469         -13.316          -0.100        -5.22727
          4.079         -12.188          -0.100       -12.18625
         -7.911           6.637          -0.100      -106.58789
          0.149           1.511          -0.100       201.38859
        -10.959          12.177          -0.100        -3.22906
         -4.911          -1.326          -0.100      -106.15867
         -4.888           6.030          -0.100       -69.12418
         -5.783          11.196          -0.100        -7.74372
         12.867          -4.983          -0.100        -3.16050
         -3.176          -7.620          -0.100       -34.96329
          8.406          -8.536          -0.100        -2.31109
         -3.340          13.447          -0.100        -3.51288
        -14.751           9.236          -0.100        -2.66407
         -4.868           0.655          -0.100       308.45649
          9.970           6.757          -0.100        -9.25699
         10.829           6.127          -0.100        -5.34941
         -4.107           2.942          -0.100       203.10788
         14.673           9.360          -0.100        -1.31904
         11.133          -1.632          -0.100        -3.72737
         -9.268           9.462          -0.100       -17.58686
        -13.428          12.882          -0.100        -1.83025
         11.685           8.024          -0.100        -3.60891
          3.112          -4.898          -0.100      -142.31631
          3.302          -6.327          -0.100       156.43276
         -7.894           2.731          -0.100       251.19702
          9.498          10.468          -0.100        -5.54895
         -2.376           1.278          -0.100      -151.63979
         -0.150          -6.976          -0.100      -151.75346
        -10.517          -3.869          -0.100       -13.33200
        -13.151           4.173          -0.100        -8.72752
         12.597           0.498          -0.100        -2.53012
         12.830           4.275          -0.100        -2.49124
         14.550          -0.372          -0.100        -1.74741
         11.759          -8.080          -0.100        -5.61053
         -4.729           3.892          -0.100      -195.32641
          7.664          -8.325          -0.100       272.57935
         -9.160          -3.160          -0.100       -25.07880
         14.565          -1.626          -0.100        -1.79971
         -6.699          14.381          -0.100        -2.59830
         -5.072           5.071          -0.100       -96.18406
         10.383          -3.416          -0.100        -5.48322
         -1.020           8.073          -0.100       -21.44247
          7.414           9.963          -0.100       -16.32069
          1.597          12.710          -0.100        -4.16384
        -11.435          -3.875          -0.100        -9.50557
          2.710           5.219          -0.100       -69.62614
         11.476           7.918          -0.100        -3.98255
          1.260         -11.617          -0.100       -12.52274
          2.833           6.288          -0.100      -105.98461
         -8.731          10.606          -0.100        -9.39668
         13.989          -5.209          -0.100        -2.34320
          1.909         -13.451          -0.100        -6.13156
         -0.316           3.194          -0.100       248.08691
         -8.283          -6.254          -0.100       109.22615
        -10.594          -0.691          -0.100       -28.45205
         -8.860          -6.001          -0.100       -67.46027
          1.272         -10.812          -0.100       -19.34788
         -9.580          12.371          -0.100        -3.78662
         -1.889           5.143          -0.100        49.44100
         11.320           8.462          -0.100        -4.06272
        -12.802         -11.632          -0.100        -1.99582
         -7.448         -10.030          -0.100       -10.80933
         10.249          11.270          -0.100        -3.19703
         -5.691          -7.530          -0.100       226.94388
          2.904          -4.387          -0.100       -86.76318
         -1.484          -2.426          -0.100      -126.91045
          7.620           0.635          -0.100        -8.14272
          7.803          -9.341          -0.100       -99.26888
         -0.027          -8.221          -0.100       -63.64646
          9.907          -1.919          -0.100        -5.07405
          3.868         -14.357          -0.100        -4.68288
         12.668          -5.543          -0.100        -3.49513
          8.265          -0.039          -0.100        -6.69937
         11.943          11.614          -0.100        -1.87762
          3.699           0.761          -0.100       -39.16904
          9.086         -13.564          -0.100        -3.83704
        -10.157         -14.903          -0.100        -1.57853
