              Y               X               Z     Campo-Total
         -0.146          -0.564           0.000        10.83400
         -0.332           0.853           0.000         3.66556
          0.453          -0.886           0.000         1.43111
         -0.802           0.143           0.000        -4.36283
         -0.832           0.141           0.000        -3.89720
         -0.197           0.940           0.000         4.98432
          0.071          -0.000           0.000       -45.71390
         -0.505           0.132           0.000       -16.87121
         -0.798          -0.956           0.000         1.40150
         -0.500           0.602           0.000        -1.89320
          0.271           0.583           0.000         9.18298
         -0.514           0.508           0.000        -5.00845
          0.364          -0.129           0.000        -6.64625
         -0.685           0.103           0.000        -6.35087
          0.346          -0.318           0.000         2.05417
         -0.064          -0.212           0.000        60.54106
          0.737           0.111           0.000        -4.60462
          0.606          -0.928           0.000         0.80281
          0.186           0.081           0.000       -60.64575
          0.754           0.671           0.000         0.33806
          0.522           0.483           0.000        -0.99987
         -0.451           0.260           0.000       -23.13067
         -0.485          -0.698           0.000         4.31730
          0.376           0.834           0.000         5.07723
         -0.716          -0.828           0.000         1.98859
         -0.879           0.374           0.000        -3.35917
         -0.026           0.401           0.000        28.98459
          0.721           0.296           0.000        -3.71875
          0.960          -0.722           0.000        -0.17106
          0.777          -0.768           0.000         0.20888
          0.501          -0.842           0.000         1.26148
         -0.881           0.590           0.000        -2.08724
          0.828          -0.557           0.000        -0.40498
         -0.685          -0.462           0.000         3.02560
          0.762           0.788           0.000         0.87061
         -0.860          -0.519           0.000         1.39958
         -0.409          -0.363           0.000        12.19186
         -0.552          -0.099           0.000         0.47166
          0.960           0.967           0.000         0.54914
          0.729          -0.640           0.000         0.08033
          0.798           0.822           0.000         0.80533
          0.359          -0.081           0.000       -10.41476
         -0.983           0.992           0.000        -0.34011
         -0.484          -0.483           0.000         6.91359
         -0.083          -0.009           0.000        86.91566
         -0.719          -0.582           0.000         2.53803
          0.647           0.151           0.000        -6.35588
         -0.225           0.333           0.000       -15.38154
         -0.666          -0.702           0.000         2.68584
          0.903          -0.421           0.000        -0.95312
          0.292           0.426           0.000         0.02078
         -0.202           0.999           0.000         4.24973
          0.702          -0.283           0.000        -1.99967
          0.881           0.417           0.000        -1.55552
          0.277           0.591           0.000         8.96441
          0.978          -0.471           0.000        -0.75933
         -0.879           0.290           0.000        -3.59153
          0.120          -0.649           0.000         5.99299
          0.787          -0.452           0.000        -0.78751
         -0.201          -0.892           0.000         3.70632
          0.223           0.308           0.000       -19.53168
         -0.452          -0.286           0.000        10.93357
          0.352          -0.891           0.000         1.92042
          0.613           0.745           0.000         1.76388
         -0.005           0.848           0.000         8.80312
          0.908           0.061           0.000        -2.64213
          0.492           0.227           0.000       -10.92974
         -0.178           0.348           0.000         1.71848
          0.499          -0.356           0.000        -0.36647
          0.937           0.513           0.000        -0.87446
          0.042          -0.361           0.000        20.42406
          0.699           0.103           0.000        -5.28987
          0.522           0.152           0.000       -10.76819
         -0.380           0.441           0.000        -7.96826
          0.562          -0.804           0.000         0.99227
         -0.283          -0.270           0.000        29.11428
          0.508           0.983           0.000         2.79986
         -0.013           0.602           0.000        19.61993
         -0.798          -0.126           0.000        -0.94818
          0.299          -0.766           0.000         2.80539
          0.298          -0.549           0.000         4.13125
         -0.129           0.732           0.000        10.53016
          0.539          -0.569           0.000         0.84849
          0.646          -0.905           0.000         0.68143
         -0.737           0.352           0.000        -5.50866
          0.817           0.037           0.000        -3.46430
          0.044          -0.958           0.000         2.86252
         -0.620          -0.414           0.000         4.12343
          0.478           0.310           0.000        -8.27935
         -0.013          -0.184           0.000        60.33223
         -0.222          -0.431           0.000        17.36647
         -0.374          -0.612           0.000         6.86916
          0.419           0.884           0.000         4.13520
         -0.699          -0.542           0.000         2.80109
         -0.240           0.455           0.000         3.95624
          0.348           0.104           0.000       -25.05148
          0.850          -0.724           0.000        -0.01714
          0.801          -0.963           0.000         0.33416
          0.942          -0.826           0.000        -0.00196
          0.961          -0.165           0.000        -1.81839
         -0.824          -0.925           0.000         1.37125
          0.358           0.003           0.000       -17.67769
         -0.014           0.220           0.000      -110.11100
         -0.344           0.610           0.000         2.41038
          0.852           0.239           0.000        -2.78462
         -0.180          -0.594           0.000         9.53403
         -0.561           0.403           0.000        -8.59697
          0.756           0.301           0.000        -3.28069
          0.499          -0.779           0.000         1.32777
          0.744          -0.092           0.000        -3.60926
          0.476          -0.061           0.000        -8.71508
          0.879          -0.031           0.000        -2.71626
          0.557          -0.655           0.000         0.92013
          0.094           0.457           0.000        20.18881
          0.606           0.485           0.000        -1.29340
          0.533          -0.301           0.000        -1.51171
          0.214           0.518           0.000        11.46272
         -0.172           0.150           0.000      -243.36470
          0.409          -0.562           0.000         2.23466
          0.482          -0.285           0.000        -1.43517
          0.244          -0.634           0.000         4.38876
         -0.942          -0.413           0.000         0.68257
         -0.800           0.157           0.000        -4.49814
         -0.793          -0.420           0.000         1.67787
          0.069          -0.745           0.000         4.95258
         -0.560           0.750           0.000        -0.14081
          0.475          -0.115           0.000        -6.59983
         -0.879          -0.849           0.000         1.28462
          0.146          -0.229           0.000        16.12542
         -0.716           0.730           0.000        -1.16585
         -0.372          -0.645           0.000         6.27511
         -0.713           0.321           0.000        -6.32709
          0.206          -0.947           0.000         2.36905
         -0.200           0.835           0.000         6.44865
         -0.712           0.989           0.000         0.20607
          0.814          -0.259           0.000        -1.92167
          0.999          -0.868           0.000        -0.01690
         -0.515          -0.079           0.000         0.34088
         -0.264           0.549           0.000         5.63141
         -0.394           0.398           0.000       -12.57423
         -0.757          -0.974           0.000         1.49050
          0.405          -0.260           0.000        -0.97115
         -0.977          -0.659           0.000         0.97779
         -0.732          -0.379           0.000         2.17155
         -0.775           0.923           0.000        -0.20736
          0.307          -0.068           0.000       -12.65291
          0.386          -0.799           0.000         2.00952
          0.659          -0.941           0.000         0.64523
          0.159           0.497           0.000        15.30335
         -0.830           0.812           0.000        -0.79843
          0.344          -0.168           0.000        -3.70263
          0.440           0.119           0.000       -15.86387
         -0.953          -0.603           0.000         1.02841
          0.435          -0.393           0.000         0.99419
          0.304          -0.066           0.000       -12.96560
         -0.272           0.862           0.000         4.71298
          0.795          -0.597           0.000        -0.21540
          0.719          -0.114           0.000        -3.65373
         -0.572           0.761           0.000        -0.15392
          0.849          -0.459           0.000        -0.80145
          0.406          -0.490           0.000         2.17157
         -0.076          -0.684           0.000         6.93980
          0.904           0.142           0.000        -2.63166
         -0.514           0.757           0.000         0.42945
          0.487          -0.737           0.000         1.42820
         -0.179           0.537           0.000        13.18606
         -0.826           0.357           0.000        -4.06418
         -0.285           0.851           0.000         4.55657
         -0.120          -0.957           0.000         3.13568
         -0.065          -0.310           0.000        34.11101
         -0.175           0.014           0.000        27.56710
         -0.360           0.339           0.000       -21.83206
         -0.750          -0.388           0.000         1.99376
         -0.871           0.363           0.000        -3.49025
          0.208          -0.248           0.000         8.70973
         -0.562           0.612           0.000        -2.19950
          0.908          -0.467           0.000        -0.78086
          0.518          -0.026           0.000        -8.68196
         -0.147           0.092           0.000      -196.98467
         -0.944          -0.062           0.000        -1.43249
          0.725          -0.878           0.000         0.45200
