              Y               X               Z     Campo-Total
          8.838           4.649          -0.150       615.44632
          8.838           4.649          -0.150       615.44632
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.828           4.649          -0.150       630.05950
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.649          -0.150       644.31206
          8.818           4.659          -0.150       654.43163
          8.818           4.659          -0.150       654.43163
          8.818           4.659          -0.150       654.43163
          8.818           4.659          -0.150       654.43163
          8.818           4.659          -0.150       654.43163
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.808           4.659          -0.150       668.84561
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.798           4.659          -0.150       682.83302
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.788           4.659          -0.150       696.38141
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.778           4.659          -0.150       709.48728
          8.768           4.659          -0.150       722.15442
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.768           4.669          -0.150       734.60810
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.758           4.669          -0.150       747.31119
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.748           4.669          -0.150       759.56591
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.738           4.669          -0.150       771.38834
          8.728           4.669          -0.150       782.79769
          8.728           4.669          -0.150       782.79769
          8.728           4.669          -0.150       782.79769
          8.728           4.669          -0.150       782.79769
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.728           4.679          -0.150       796.77328
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.718           4.679          -0.150       808.16201
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.708           4.679          -0.150       819.14728
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.698           4.679          -0.150       829.75542
          8.688           4.679          -0.150       840.01428
          8.688           4.679          -0.150       840.01428
          8.688           4.679          -0.150       840.01428
          8.688           4.679          -0.150       840.01428
          8.688           4.679          -0.150       840.01428
          8.688           4.679          -0.150       840.01428
          8.688           4.679          -0.150       840.01428
          8.688           4.679          -0.150       840.01428
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.688           4.689          -0.150       855.14024
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.678           4.689          -0.150       865.34964
          8.668           4.689          -0.150       875.23606
          8.668           4.689          -0.150       875.23606
          8.668           4.689          -0.150       875.23606
