              Y               X               Z     Campo-Total
         13.076          -0.016          -0.100        -1.88642
         -7.890           7.802          -0.100       362.12655
          7.686          -7.200          -0.100      -111.78489
         -0.710          -4.151          -0.100      -142.16889
          0.630          -3.374          -0.100       -48.73551
        -12.016           0.516          -0.100       -14.30250
         14.571           4.626          -0.100        -1.34461
         12.324         -11.006          -0.100        -2.90666
          6.457          -8.801          -0.100       252.54639
         14.107           8.894          -0.100        -1.29850
         -3.029          -5.540          -0.100       268.44842
         -0.303           2.024          -0.100       -16.56812
         -7.625          -2.784          -0.100       -41.02366
         -7.042          -2.867          -0.100       -41.45915
        -12.297          -5.015          -0.100        -5.58172
        -11.100           4.128          -0.100       -24.15557
         -9.558          -3.140          -0.100       -19.89302
          6.557         -11.617          -0.100       -15.03685
         13.350          -6.602          -0.100        -2.67417
          2.896         -10.412          -0.100       -36.40368
         -4.652           3.003          -0.100      -120.25041
          2.658          12.688          -0.100        -3.24593
          9.584          -7.007          -0.100       -21.85272
         12.191          13.807          -0.100        -0.98261
         13.433          -4.979          -0.100        -2.38139
         -5.498           9.002          -0.100       -14.73551
         11.650          13.229          -0.100        -1.21005
         -6.730         -13.898          -0.100        -2.41487
         -9.435           9.717          -0.100       -12.06042
          0.837           1.680          -0.100       -16.31728
         -7.725          -5.865          -0.100       191.96485
          5.821          -2.551          -0.100       -12.64003
          9.368          11.062          -0.100        -4.03012
         -2.153          -4.378          -0.100       252.74837
          9.796          -6.519          -0.100       -15.08998
         13.616          -3.774          -0.100        -2.08176
         -3.889         -13.870          -0.100        -3.01796
         -6.734          14.720          -0.100        -1.70039
          0.695           9.000          -0.100       -11.61803
        -10.223           2.557          -0.100       -59.42536
          7.602         -14.166          -0.100        -3.74500
        -14.021          -9.806          -0.100        -1.83824
        -11.851          -8.018          -0.100        -4.41948
        -13.142           7.571          -0.100        -4.73971
          1.306           6.464          -0.100       -27.83583
          8.409           0.214          -0.100        -5.07199
         -9.623          -1.587          -0.100       -36.74358
          4.885           9.963          -0.100       -14.16123
         14.576         -10.028          -0.100        -1.64234
          7.781          14.939          -0.100        -1.38054
         -7.861           3.864          -0.100       292.28951
         -8.343         -11.620          -0.100        -4.02008
          1.392           7.425          -0.100       -38.60917
          7.172           9.620          -0.100       -22.86447
          9.219           8.732          -0.100       -15.49523
         10.609           1.952          -0.100        -3.25754
          2.407          -3.165          -0.100       -31.31609
          3.608         -13.103          -0.100        -7.31079
          3.364          -8.458          -0.100       218.00160
         -3.785          -6.165          -0.100       -88.85238
          0.689          -4.392          -0.100      -136.78661
          1.371         -14.684          -0.100        -3.60328
          3.792          -7.357          -0.100       139.39859
         -2.047           2.497          -0.100       -30.80619
         12.819           7.311          -0.100        -2.11317
          2.645          -4.150          -0.100       -67.24228
          2.588         -14.841          -0.100        -3.61652
          6.186          -1.816          -0.100        -9.50066
          1.029          -6.613          -0.100       184.00659
        -12.165         -14.639          -0.100        -1.13143
         13.262           7.673          -0.100        -1.79906
          9.840           6.622          -0.100        -9.19260
         -1.361           3.021          -0.100       -19.27023
        -11.090          13.674          -0.100        -1.70564
         -3.084         -10.438          -0.100        -9.09050
         -6.253         -11.883          -0.100        -4.58979
         -4.901          -5.531          -0.100       -92.44575
          5.120           3.104          -0.100       -47.11900
         -7.221         -10.878          -0.100        -6.44115
         12.998           3.653          -0.100        -1.93509
         11.665         -14.355          -0.100        -1.73076
         11.675           8.542          -0.100        -3.03818
          0.031          12.532          -0.100        -2.87100
        -11.172         -14.308          -0.100        -1.35731
         -6.280         -10.981          -0.100        -6.61660
          5.654          -9.103          -0.100       142.21530
