              Y               X               Z             Vxx             Vxy             Vxz             Vyy             Vyz             Vzz
          2.636          -1.609          -0.100         2.52395        -1.51614         0.14197         1.30458        -0.48990        -3.82853
         -2.213          -4.729          -0.100       -21.40682        -6.39534        -4.07871        -6.21216        -0.90891        27.61897
         -1.401          14.860          -0.100         0.48302         0.04344        -0.02565        -0.16145        -0.00071        -0.32157
         -8.089          -5.637          -0.100       -12.62710         1.49641        -9.72059       -20.17374        28.53273        32.80085
         -8.905          -0.140          -0.100        -3.56583        12.80336         8.17377        22.54501        25.37544       -18.97919
        -14.825          13.660          -0.100         0.11578        -0.24070        -0.01005         0.05829         0.00870        -0.17406
         -2.368          -2.023          -0.100       -23.85379         6.82963        24.33000        -8.68613        -5.62861        32.53992
        -11.739          -2.812          -0.100         0.11985         1.01859         0.10791         1.22295         0.18230        -1.34280
          4.928          -2.541          -0.100         2.24731         0.26109        -0.20958         0.23011        -0.19314        -2.47742
          9.681           0.004          -0.100         0.13003         0.01338         0.00070         0.51010        -0.05156        -0.64012
        -11.391         -12.588          -0.100         0.22684         0.33976         0.01694         0.05494         0.01277        -0.28178
          4.711           1.529          -0.100         1.22468        -3.50880         1.30932         3.64122        -1.91652        -4.86590
          4.211          -7.988          -0.100       -17.23700        -3.20675         3.18004        -3.90422         0.13907        21.14121
          3.676          -4.367          -0.100        10.74706         2.26892        -3.79905        -1.27207        -1.03055        -9.47499
         -9.310          -3.807          -0.100         2.10848         0.05670         0.13420         0.84057         0.38998        -2.94905
          1.693          -2.898          -0.100         5.20013        -1.52327        -0.43838         0.36490        -0.51698        -5.56503
        -10.166         -12.146          -0.100         0.35822         0.42990         0.02679         0.02057         0.01773        -0.37879
          0.451         -10.632          -0.100         2.34177         1.45888         0.39373        -0.02179         0.19694        -2.31998
          6.274           9.609          -0.100         3.32741        -0.15539        -0.98732        -0.47071         0.20883        -2.85670
         -1.769          -1.779          -0.100       -24.26334         8.91932        18.81066        -9.53014        -5.59272        33.79348
          2.130          -5.854          -0.100       -20.66638        -6.44405        -6.21511        -3.21134        -0.95173        23.87772
         12.181          13.485          -0.100         0.08191         0.23673        -0.01039         0.08819        -0.01030        -0.17009
          0.891          -5.467          -0.100       -22.19472        -9.21649        -6.56634        -4.44088        -0.95826        26.63560
        -14.678          -1.003          -0.100        -0.34306         0.33530         0.02078         0.96874         0.07513        -0.62568
         -0.431          -3.052          -0.100        11.23324        -3.15584         0.24851        -0.78424        -1.42614       -10.44900
         -3.647          -8.960          -0.100         1.64356         0.21304         0.30767         0.66185         0.03219        -2.30540
        -13.212          -2.515          -0.100        -0.17650         0.63166         0.04811         1.02787         0.10355        -0.85137
          3.741           1.534          -0.100        12.65422        -8.56509        17.81043        -6.13166        -6.82630        -6.52255
          5.521         -10.040          -0.100        11.73042        -0.54876         4.50027        -2.50893         0.15844        -9.22149
         -1.094          -2.895          -0.100        15.31968        -3.65742         2.57356        -2.27250        -2.07310       -13.04718
         -0.736          -0.849          -0.100       -10.52815         9.55433         5.89281       -21.77813        -6.05908        32.30629
          3.717          11.257          -0.100         1.39633         0.11368        -0.17302        -0.39303         0.00415        -1.00330
         10.613          -6.928          -0.100        -0.86620         0.59638        -0.07440         2.20862        -0.27724        -1.34242
        -14.390          -2.459          -0.100        -0.21619         0.41749         0.02590         0.81601         0.06501        -0.59982
         -1.123           9.274          -0.100         1.15800         0.94162        -0.23009         0.67942        -0.09187        -1.83741
          4.778          -5.009          -0.100        12.25703         4.89014        -6.28414         0.26800        -2.36064       -12.52503
         13.419          10.057          -0.100        -0.06069         0.24321        -0.00920         0.28103        -0.01965        -0.22034
         13.038          -4.885          -0.100        -0.19011         0.12295        -0.00773         0.58882        -0.03688        -0.39871
          5.336          12.462          -0.100         0.83734         0.26308        -0.08009        -0.25173        -0.00907        -0.58561
          0.477          10.883          -0.100         0.94368        -0.03911        -0.11985         0.03686         0.02350        -0.98054
         -0.086          12.119          -0.100         0.76439         0.08516        -0.06603        -0.11162         0.00239        -0.65277
         -4.950           3.680          -0.100        -2.31160         0.82258        -7.41235        28.01793         7.63340       -25.70633
        -13.943           5.940          -0.100        -0.27267        -0.63310        -0.03671         0.98274         0.09239        -0.71007
         -8.669          14.974          -0.100         0.41797        -0.19782        -0.02228        -0.14959         0.00613        -0.26838
         -1.839          10.111          -0.100         1.52647         0.79077        -0.20762        -0.06086        -0.06913        -1.46561
         -8.575           6.508          -0.100        11.19383        -0.03903         0.58648        -1.62420         2.62929        -9.56963
         -7.097         -14.101          -0.100         0.43979         0.24529         0.02380        -0.10257         0.00925        -0.33722
         -7.165          -0.572          -0.100        -9.68901         4.66936        16.94981       -38.66381       -26.82109        48.35282
          8.868           6.797          -0.100        -1.08793        -1.91106         0.62971         4.22688        -1.36190        -3.13895
        -13.389          -6.874          -0.100        -0.03646         0.42441         0.02288         0.52366         0.03920        -0.48719
         -5.578          -8.955          -0.100         4.09314        -1.64911         0.86012        -0.62225        -0.26663        -3.47089
         -4.598          -8.800          -0.100         1.95695        -0.86081         0.44366         0.84843        -0.14617        -2.80539
          8.979          11.403          -0.100         0.55516         0.73217        -0.08984         0.02494        -0.05422        -0.58010
         -5.847           5.084          -0.100         4.27621         8.58492        -4.96657        10.48356        -6.03003       -14.75977
          9.305          -5.317          -0.100         0.26109         1.46963        -0.21367         1.47935        -0.26993        -1.74044
         -5.240          -1.659          -0.100         5.16392        -2.98003         1.71000         6.13922         2.27541       -11.30314
          9.185          -7.334          -0.100        -2.23500         4.77495        -1.42543         7.56401        -2.72009        -5.32902
        -12.018          -5.745          -0.100        -0.05171         0.50771         0.04001         0.89842         0.08566        -0.84671
         -9.663           1.142          -0.100        -4.32537         3.63522         1.20324        17.28293         8.24889       -12.95756
         14.036         -13.937          -0.100         0.02119        -0.23812         0.00792         0.15096        -0.01035        -0.17215
          4.249         -11.623          -0.100         3.36163        -0.07461         0.47499        -1.08292         0.02195        -2.27871
         -8.749           5.369          -0.100         9.78675       -15.80975        -8.95646         4.07755         9.06306       -13.86430
         10.068          -8.438          -0.100        -1.89893        -1.02211         0.10645         4.17445        -0.73513        -2.27552
          6.930           2.547          -0.100         0.42701        -0.71995         0.16618         1.43195        -0.30060        -1.85895
          3.217          -0.836          -0.100         1.89329        -1.27118         0.26077         1.54847        -0.47602        -3.44175
          2.492          -0.699          -0.100         2.11330        -2.14927         0.57130         2.58619        -0.88349        -4.69949
         -8.479           9.263          -0.100         6.48765        -3.70131        -2.14431        -2.14145         0.72422        -4.34620
         10.919          12.760          -0.100         0.14906         0.34085        -0.01979         0.09774        -0.01743        -0.24679
         -3.229          -5.633          -0.100       -16.74286        -4.57057        37.81718        -9.10374        25.67468        25.84660
          8.734          -0.272          -0.100         0.25630         0.00375         0.00012         0.54325        -0.06634        -0.79955
         -9.705           7.317          -0.100        -0.00999        -0.12930         0.13215         4.54280         1.84894        -4.53281
        -11.408          10.770          -0.100         0.45027        -0.76140        -0.06128         0.13576         0.05034        -0.58604
          9.285         -13.195          -0.100         0.52409        -0.71356         0.06026         0.03140        -0.03882        -0.55549
          7.890         -11.724          -0.100         1.74558        -1.51386         0.27651        -0.26907        -0.12231        -1.47650
          8.313          12.415          -0.100         0.52897         0.47962        -0.05853        -0.08247        -0.02589        -0.44650
         -0.533          -6.214          -0.100        -4.05496        -5.37884        47.74002         5.87622        18.97846        -1.82126
          0.476         -11.748          -0.100         1.64638         0.74193         0.19037        -0.26414         0.07318        -1.38224
         -7.181          13.467          -0.100         0.70516        -0.19472        -0.04511        -0.26629         0.00641        -0.43887
          9.897          10.667          -0.100         0.26141         0.82566        -0.07978         0.32423        -0.07866        -0.58565
        -14.492          -2.795          -0.100        -0.19051         0.40171         0.02426         0.75443         0.05851        -0.56392
        -10.103          14.539          -0.100         0.37102        -0.25706        -0.02160        -0.10707         0.00863        -0.26395
          9.764          11.924          -0.100         0.30266         0.53115        -0.04519         0.09249        -0.03371        -0.39515
         -8.095          -6.880          -0.100       -11.98253        -0.71434        13.14078       -16.82544        36.25022        28.80797
         -4.968          -6.304          -0.100        -3.07283         4.60107         0.46356        16.20703        -5.01759       -13.13421
        -13.433          -3.008          -0.100        -0.13966         0.55490         0.04004         0.88808         0.08356        -0.74842
        -11.633          -3.394          -0.100         0.19443         0.85081         0.09309         1.07318         0.15637        -1.26761
          6.543           7.171          -0.100       -28.67331        18.93237        -8.63330        -8.92162         2.52630        37.59493
         -7.226          -3.747          -0.100         8.63683        -0.88161        -0.77173        -2.05058         0.43234        -6.58625
          1.938         -10.645          -0.100         4.26882         1.68455         0.80442        -0.89425         0.26356        -3.37458
         -3.232          12.708          -0.100         0.85156         0.06214        -0.05874        -0.26908        -0.00308        -0.58249
         11.737          -9.710          -0.100        -0.35226        -0.60695         0.03345         0.99795        -0.09142        -0.64569
          5.432          -4.049          -0.100         4.23283         1.94195        -0.91945         0.06084        -0.45412        -4.29367
          5.172           0.051          -0.100         1.16197        -0.83543         0.17315         0.99476        -0.27986        -2.15673
          5.462           2.949          -0.100         1.06377        -1.70497         0.81837         3.81661        -1.60478        -4.88038
         -6.778          -0.770          -0.100         1.17551       -12.84589        20.65567        14.05042       -41.57559       -15.22593
          0.422           7.753          -0.100        -0.10765         0.42369        -0.25423         3.09178         0.43288        -2.98413
         -5.659           5.080          -0.100         3.57187         6.56090        -3.74354        10.01933        -4.02779       -13.59120
         14.207           3.321          -0.100        -0.09776         0.03349         0.00012         0.33771        -0.01789        -0.23995
         -0.695          10.729          -0.100         0.96596         0.24979        -0.11353         0.05659        -0.00392        -1.02255
         12.239         -10.204          -0.100        -0.22270        -0.50506         0.02445         0.71091        -0.05805        -0.48821
         -8.543           8.576          -0.100        13.96113       -12.30182       -13.60020        -3.55693         6.14520       -10.40420
         -6.612          11.434          -0.100         1.42596        -0.13092        -0.13902        -0.49005        -0.00158        -0.93591
          2.139           9.577          -0.100         3.02463        -1.24948        -0.79008        -0.57294         0.23605        -2.45169
          7.929           6.773          -0.100         1.80453        -6.64417         5.33192         6.56353        -6.10051        -8.36805
        -12.796           4.349          -0.100        -0.70173        -0.84439        -0.06261         2.03472         0.24133        -1.33299
          3.912          -4.922          -0.100        17.30576         6.62760       -12.08483        -1.09795        -4.35621       -16.20781
          0.398           8.125          -0.100         0.06864        -0.01532        -0.28725         2.61287         0.37630        -2.68152
          7.585           1.175          -0.100         0.31707        -0.33367         0.05050         0.83778        -0.12862        -1.15485
         -8.933          -3.689          -0.100         3.05708        -0.10633         0.15410         0.40609         0.44309        -3.46317
        -10.341         -11.354          -0.100         0.37491         0.53016         0.03345         0.07455         0.02460        -0.44945
          7.595           7.759          -0.100       -22.64327        10.54818         4.91307       -19.95553       -13.49733        42.59879
         -0.020         -10.829          -0.100         1.85963         1.12882         0.27814         0.02244         0.13810        -1.88207
          0.232           0.890          -0.100       -13.53371         8.47338         5.02760       -14.97771        -6.29718        28.51142
         -7.606          -2.358          -0.100        12.32249         0.76553         3.74445        -4.50011         0.37745        -7.82238
          6.734          -2.898          -0.100         1.37716         0.72996        -0.16538         0.41096        -0.15447        -1.78812
          3.288          -2.478          -0.100         3.14506        -0.54268        -0.23122         0.33591        -0.28454        -3.48097
         13.124          12.206          -0.100         0.02469         0.23591        -0.00929         0.15103        -0.01235        -0.17573
         10.243          13.484          -0.100         0.19788         0.31225        -0.01963         0.03850        -0.01401        -0.23638
         12.414         -14.609          -0.100         0.09857        -0.29779         0.01219         0.10977        -0.01207        -0.20834
         -1.053           6.709          -0.100         1.66899         1.78133        -0.59019         3.01554        -0.55737        -4.68453
          5.919          -1.274          -0.100         1.08200        -0.08832        -0.01957         0.53629        -0.13994        -1.61829
         12.264         -12.156          -0.100         0.00878        -0.45956         0.02116         0.33316        -0.02958        -0.34194
        -11.400          -5.833          -0.100        -0.09605         0.51898         0.04636         1.15703         0.12057        -1.06098
          0.798          -5.965          -0.100       -17.62309       -10.15918        -0.08708        -5.98407         1.67022        23.60715
        -12.281          -4.971          -0.100        -0.00721         0.51470         0.04288         0.84937         0.08474        -0.84216
         -9.688         -14.049          -0.100         0.29368         0.27177         0.01641        -0.03118         0.00912        -0.26249
          3.679           4.314          -0.100        -1.48381        12.69965       -14.91946       -21.10011        33.27623        22.58392
          4.793           3.202          -0.100         2.65371        -2.97232         3.11099         7.32706        -6.34931        -9.98077
          0.429           0.538          -0.100       -13.17840        13.03527        17.38877       -16.26852       -20.08917        29.44692
         -4.091          -4.688          -0.100       -22.90259        -7.24082        16.31853       -14.21745        23.81198        37.12003
         13.058          -8.223          -0.100        -0.32671        -0.17311         0.00545         0.75945        -0.05004        -0.43274
         -7.961          13.947          -0.100         0.58087        -0.22224        -0.03501        -0.21506         0.00750        -0.36581
        -11.647          -1.164          -0.100        -0.39312         1.50391         0.16489         2.30446         0.36827        -1.91134
         -3.831           1.776          -0.100        19.70509        17.75749       -32.28392         5.55916       -23.06406       -25.26425
         -0.019           0.709          -0.100       -10.43519         8.29897         4.06519       -17.27635        -4.75766        27.71154
         14.912          -8.655          -0.100        -0.16831        -0.13614         0.00374         0.41011        -0.02035        -0.24180
          2.952          -4.659          -0.100        17.15716         0.77197        -9.94731        -1.61620        -1.22632       -15.54096
          2.101          11.671          -0.100         1.02491        -0.03223        -0.11005        -0.22397         0.01395        -0.80094
          9.835          -9.073          -0.100        -1.29753        -2.30430         0.30241         3.70784        -0.74510        -2.41031
          4.587          -6.306          -0.100       -21.91525        -6.22836        -9.41639        -4.81421        -3.38453        26.72946
          2.972          -9.874          -0.100        10.94675         2.06831         3.76327        -2.37260         0.63288        -8.57416
         -3.670           1.605          -0.100        14.24948        16.84493       -38.55031         5.30657       -29.32329       -19.55605
          3.514          11.733          -0.100         1.13278         0.10036        -0.12277        -0.32197         0.00329        -0.81082
          4.265          -8.077          -0.100       -18.06522        -3.23360         3.88367        -3.84031         0.20246        21.90553
         12.624           5.398          -0.100        -0.17934         0.03893         0.00213         0.53805        -0.03793        -0.35872
          0.245          -7.966          -0.100         5.67981         8.04702         5.28679         7.12526         5.11833       -12.80508
         -1.445          10.076          -0.100         1.29076         0.67983        -0.17840         0.10239        -0.05178        -1.39315
         10.117         -12.430          -0.100         0.34149        -0.80657         0.05971         0.24026        -0.05212        -0.58175
          4.071          -6.560          -0.100       -16.54670        -4.92078        -3.24402        -4.57962        -1.31018        21.12632
         11.873          -7.878          -0.100        -0.56850        -0.14111         0.00261         1.27936        -0.10920        -0.71087
        -13.018         -12.245          -0.100         0.13105         0.29121         0.01202         0.10048         0.01095        -0.23154
          0.056          -3.626          -0.100        11.51854        -1.18720        -2.90175        -0.15870        -1.18710       -11.35984
         -2.678           5.444          -0.100        11.87855       -10.76890       -20.69660        -2.59038       -42.47237        -9.28817
        -12.240           8.128          -0.100         0.09159        -0.98032        -0.07425         0.79302         0.11511        -0.88461
        -12.451         -12.299          -0.100         0.16021         0.31338         0.01376         0.09108         0.01188        -0.25129
          9.196           8.735          -0.100        -0.86973         2.58705        -0.44598         3.06960        -0.99174        -2.19987
          9.444          -9.314          -0.100        -0.76656        -3.61265         0.60569         3.85841        -1.01987        -3.09186
         -6.749          -3.734          -0.100         8.60909         0.29407        -0.84237        -1.56974         0.26327        -7.03935
          3.317         -10.266          -0.100         7.91651         1.09944         2.06725        -1.87330         0.29536        -6.04321
          0.550           4.067          -0.100         2.70294         6.46024        -3.19452         7.46766        -4.03545       -10.17059
          3.124          11.626          -0.100         1.16059         0.04830        -0.12849        -0.31740         0.00764        -0.84319
          8.324          13.911          -0.100         0.33979         0.29880        -0.02708        -0.05967        -0.01208        -0.28012
         -0.255          -4.853          -0.100       -30.83489       -11.02481       -23.78919        -0.86753        -5.53129        31.70242
         -7.459          -9.217          -0.100         3.92339         1.84547         0.66823        -1.17490         0.19815        -2.74849
          8.624         -12.454          -0.100         0.88977        -1.02633         0.11833        -0.03317        -0.06690        -0.85660
         -3.584          -3.168          -0.100        27.50767         1.79310        -5.21259        -8.70254         1.01401       -18.80514
         -6.027         -10.973          -0.100         1.29217         0.27845         0.11344        -0.31333         0.01789        -0.97884
         -9.367           5.869          -0.100         4.26630        -5.51423        -1.53375         2.33743         2.04852        -6.60372
         -8.511           9.483          -0.100         4.98549        -2.78224        -1.34220        -1.67319         0.44467        -3.31230
          1.933          -6.335          -0.100       -15.35688        -6.07542        -1.24970        -4.79264         0.32999        20.14951
        -14.850           2.954          -0.100        -0.48656        -0.17912        -0.00773         1.14495         0.08844        -0.65839
         14.352          13.164          -0.100         0.01981         0.16739        -0.00543         0.10439        -0.00713        -0.12420
         -3.716           4.006          -0.100        -5.87097         8.14904        -2.41271       -16.70264         3.56369        22.57361
         -7.339          -2.252          -0.100        13.51806        -1.36710         4.56278        -4.84801        -0.21822        -8.67005
         -9.315           5.636          -0.100         4.31448        -7.32150        -2.21384         3.32996         2.80014        -7.64444
         14.136          -0.100          -0.100        -0.07129         0.04297        -0.00119         0.32219        -0.01667        -0.25091
         -1.685          12.414          -0.100         0.80641         0.13211        -0.06036        -0.19137        -0.00393        -0.61504
          0.189         -14.870          -0.100         0.69148         0.15095         0.04158        -0.22783         0.00888        -0.46365
          2.767          -0.414          -0.100         1.93849        -1.85614         0.58760         2.57412        -0.83048        -4.51261
         -8.180          -2.464          -0.100         8.89316         3.21657         2.41089        -2.53475         0.92817        -6.35841
          1.817          -1.441          -0.100         2.90726        -2.74794         0.53951         2.40879        -1.00606        -5.31605
         -6.746          -9.699          -0.100         2.99670         0.56728         0.39322        -0.99609         0.04265        -2.00061
         -5.015          -2.452          -0.100         4.83146         1.14337         1.98526         5.15558         3.32794        -9.98704
         14.209           4.760          -0.100        -0.11675         0.05378        -0.00041         0.35512        -0.01929        -0.23836
         -4.621          -6.645          -0.100        -0.62812         2.82007         1.03129         9.50580        -1.30320        -8.87768
        -13.237           1.015          -0.100        -0.79798         0.29079         0.02569         2.00138         0.20824        -1.20340
          2.111          -5.353          -0.100       -27.91224        -9.22639       -30.42089        -1.07408        -7.12137        28.98632
         11.733          14.409          -0.100         0.10449         0.21386        -0.00962         0.05113        -0.00815        -0.15562
         12.818          14.052          -0.100         0.06523         0.19516        -0.00761         0.07484        -0.00767        -0.14008
          3.504         -12.855          -0.100         1.78439         0.03237         0.17032        -0.64094         0.01257        -1.14345
          7.763           7.933          -0.100       -21.85390         7.84955         0.23691       -20.93975       -20.33739        42.79365
         -3.961          -3.811          -0.100       -19.34213        -5.12816       -29.37947       -18.49735         9.45651        37.83948
          1.631          -7.788          -0.100       -18.41367       -12.08748        15.00189       -12.15036        12.38573        30.56403
         -7.600         -13.716          -0.100         0.45283         0.27608         0.02548        -0.09916         0.01050        -0.35367
         -1.425           6.431          -0.100         2.43022         2.01314        -0.89304         4.00111        -1.14126        -6.43133
         10.902          -8.047          -0.100        -1.02157        -0.23103         0.00643         2.23707        -0.26139        -1.21550
          6.613           1.096          -0.100         0.48716        -0.57507         0.10083         1.08322        -0.20856        -1.57038
          8.470          -4.645          -0.100         0.82956         1.50764        -0.25024         1.09259        -0.25151        -1.92215
        -13.743           6.778          -0.100        -0.16219        -0.68197        -0.04037         0.83896         0.08324        -0.67677
          9.262          -0.467          -0.100         0.19794         0.05206        -0.00395         0.51271        -0.05692        -0.71065
          4.084           3.661          -0.100        -5.64190        15.35898        13.74214       -26.87312       -24.11117        32.51502
         -7.974          -5.339          -0.100       -16.46193         1.39581       -21.71082       -15.53693        26.58319        31.99886
         10.135           9.134          -0.100        -0.27685         1.05125        -0.10088         1.17645        -0.20920        -0.89960
          7.040          10.233          -0.100         2.54880         0.65190        -0.56377        -0.78845        -0.02168        -1.76035
         12.089          -3.894          -0.100        -0.11586         0.21913        -0.01412         0.59583        -0.04339        -0.47997
         -7.212           1.083          -0.100       -13.19849         5.33889         3.92603       -18.99412        -0.98721        32.19261
         13.542          13.882          -0.100         0.04481         0.17810        -0.00632         0.08364        -0.00704        -0.12844
          4.904           2.063          -0.100         0.35421        -2.66346         1.08122         5.06607        -2.35267        -5.42027
        -11.535          -4.049          -0.100         0.18402         0.66182         0.07446         1.01436         0.13699        -1.19838
         11.299           6.413          -0.100        -0.34450         0.03566         0.00827         0.93217        -0.09215        -0.58767
         -0.563          -2.103          -0.100        15.42688       -11.39018        13.04321        -0.51758        -8.56054       -14.90930
         13.288          -1.875          -0.100        -0.07198         0.08449        -0.00386         0.38628        -0.02239        -0.31430
          6.014         -14.299          -0.100         0.93268        -0.35677         0.06956        -0.34030        -0.01358        -0.59238
          7.276          -2.485          -0.100         0.93763         0.51213        -0.09422         0.46659        -0.11755        -1.40423
         -4.972         -13.274          -0.100         0.61943         0.23330         0.03901        -0.13037         0.01192        -0.48906
         -8.603          -1.141          -0.100         5.35105        19.45809        12.24279         9.23915        15.80989       -14.59020
          8.736          11.206          -0.100         0.69397         0.82219        -0.11740        -0.01961        -0.06473        -0.67436
          8.793         -12.224          -0.100         0.87131        -1.12097         0.12762         0.03477        -0.07793        -0.90608
         -4.636           0.140          -0.100       -26.62625       -15.42664        30.15907       -18.09619        16.12442        44.72244
         -0.571         -10.900          -0.100         1.54885         0.91263         0.21485         0.07562         0.10582        -1.62447
          5.929           2.336          -0.100         0.58542        -1.15089         0.34083         2.29233        -0.64579        -2.87775
          2.315         -10.995          -0.100         3.84541         1.12023         0.63402        -0.98534         0.16318        -2.86007
         -9.074         -10.256          -0.100         0.85045         0.96695         0.09466         0.01683         0.06048        -0.86728
         14.922           8.767          -0.100        -0.07948         0.14896        -0.00429         0.25381        -0.01358        -0.17433
         -5.128           1.150          -0.100       -29.61934       -14.63510         3.26358        -7.76480        -0.22719        37.38414
        -10.675         -10.150          -0.100         0.33075         0.70498         0.04440         0.24651         0.04113        -0.57727
          4.543          10.253          -0.100         2.23850         0.33656        -0.39532        -0.51425        -0.01013        -1.72425
          1.503           9.780          -0.100         1.74317        -0.92775        -0.40618         0.07501         0.17877        -1.81818
         14.670           5.124          -0.100        -0.11049         0.06444        -0.00098         0.32459        -0.01673        -0.21410
          8.899           9.652          -0.100         0.90481         2.30986        -0.46280         0.67993        -0.41231        -1.58474
         11.468           5.323          -0.100        -0.23338        -0.04686         0.01152         0.75384        -0.06719        -0.52045
          6.036           2.847          -0.100         0.72657        -1.20380         0.41046         2.45513        -0.74788        -3.18170
          8.209          -3.308          -0.100         0.71797         0.79359        -0.11445         0.62466        -0.12845        -1.34264
          4.609         -10.745          -0.100         5.97328        -0.12414         1.27442        -1.58588         0.06145        -4.38739
        -13.404           8.787          -0.100         0.05557        -0.65573        -0.03862         0.48310         0.05489        -0.53868
          9.449          -2.087          -0.100         0.24323         0.29521        -0.02824         0.52637        -0.06279        -0.76960
        -12.519          -9.170          -0.100         0.07780         0.49453         0.02447         0.35981         0.03126        -0.43761
        -13.016          12.323          -0.100         0.21927        -0.39060        -0.02161         0.07172         0.01750        -0.29100
          7.602           8.162          -0.100       -21.68376         9.85658       -11.88663       -22.78378        -7.15047        44.46753
         -6.512          -5.919          -0.100        -8.73850         0.44272        -1.01897       -10.78716        -1.30028        19.52566
         -6.903           1.230          -0.100       -17.25860         5.59312         4.98986       -14.34333        -2.49610        31.60194
         -3.917           3.433          -0.100       -10.83372         6.28124        -0.67827       -11.74013         2.87047        22.57385
          0.138         -11.829          -0.100         1.47435         0.67956         0.16371        -0.20826         0.06450        -1.26609
         -8.166          10.656          -0.100         2.14662        -0.74722        -0.28570        -0.81414         0.05199        -1.33248
         -6.492         -13.366          -0.100         0.55652         0.26508         0.03298        -0.13005         0.01140        -0.42648
          9.644           9.670          -0.100         0.12733         1.38362        -0.16934         0.86295        -0.21890        -0.99028
          8.258          -7.955          -0.100       -34.09077         1.69848        -9.19658       -10.46166       -21.59798        44.55243
         -7.879          -0.993          -0.100       -17.11482         0.43866        33.65912       -35.48614        20.63851        52.60096
          4.422           5.653          -0.100        -4.48026         2.82153         4.27284       -27.09579         3.88697        31.57605
         -0.615          -3.106          -0.100        12.19855        -2.81451         0.10779        -1.08179        -1.48377       -11.11676
         -8.883          12.844          -0.100         0.70824        -0.37580        -0.05213        -0.23708         0.01577        -0.47116
         -6.410           4.620          -0.100        -0.16642        13.29528       -24.77250        12.71768       -48.98643       -12.55126
         -2.347           9.870          -0.100         2.19291         1.15801        -0.34497        -0.31791        -0.13482        -1.87499
         -5.740          11.459          -0.100         1.32765        -0.05534        -0.12467        -0.40372        -0.00510        -0.92393
         -0.614          12.236          -0.100         0.76318         0.11338        -0.06228        -0.12993        -0.00054        -0.63325
         -7.542          -1.488          -0.100        30.40743        -0.80001        46.75378       -24.64336        -0.96990        -5.76407
          0.499          -5.767          -0.100       -20.12573       -11.04763        -0.26585        -4.81657         1.60086        24.94230
          4.385           2.503          -0.100        -0.79402        -2.50395         2.72497        11.67268       -11.27844       -10.87866
         -3.927           1.042          -0.100       -28.58992       -11.56664       -12.02387       -15.77732       -13.37520        44.36723
         -9.341          -0.826          -0.100         0.07742         8.90009         2.72342         9.51284         5.25263        -9.59025
         11.753           5.317          -0.100        -0.21821        -0.01848         0.00813         0.68952        -0.05762        -0.47131
         14.592           4.560          -0.100        -0.10740         0.05325        -0.00058         0.32679        -0.01684        -0.21940
        -11.818          -4.073          -0.100         0.11545         0.64399         0.06599         0.96998         0.12113        -1.08543
         -8.409           8.075          -0.100       -33.59481        -3.51075       -28.44963       -15.93831        16.75444        49.53312
         -5.433         -11.658          -0.100         0.95892         0.25138         0.07535        -0.18739         0.01619        -0.77154
         -1.235          -1.917          -0.100        -2.68853         0.45897        41.83841        -8.63859       -16.59954        11.32711
         -4.381           1.700          -0.100       -25.84367        -9.46335       -42.13179        -8.54791       -24.98066        34.39159
          2.870         -11.396          -0.100         3.38980         0.60114         0.49074        -1.00214         0.08843        -2.38766
         -8.989         -14.461          -0.100         0.31170         0.24838         0.01638        -0.05184         0.00821        -0.25986
         10.489           8.819          -0.100        -0.37317         0.77607        -0.06138         1.16089        -0.17164        -0.78773
         13.357         -14.399          -0.100         0.05294        -0.25829         0.00930         0.12909        -0.01063        -0.18203
          8.011           9.673          -0.100         3.56101         2.62022        -1.27399        -1.00916        -0.44272        -2.55185
          3.182          -9.521          -0.100        16.67979         2.27933         8.89150        -2.99934         1.13256       -13.68045
         -0.132         -12.278          -0.100         1.23115         0.52093         0.12019        -0.20492         0.04431        -1.02623
         -2.221           3.037          -0.100        -4.28682         2.22740       -42.07702         8.75466       -16.33524        -4.46784
         -3.749         -12.893          -0.100         0.70353         0.24781         0.04975        -0.11328         0.01536        -0.59026
        -12.243          -0.550          -0.100        -0.64391         1.04185         0.10026         2.25459         0.29956        -1.61067
         14.406          -1.664          -0.100        -0.08367         0.05396        -0.00205         0.33174        -0.01664        -0.24807
        -11.732          -8.166          -0.100         0.02349         0.66788         0.03911         0.64019         0.06027        -0.66368
          2.478           3.112          -0.100        -2.11253         2.45931        -3.54482        15.20827         8.27836       -13.09574
          9.242          -4.852          -0.100         0.33281         1.22557        -0.16540         1.18365        -0.20488        -1.51646
          5.501           0.410          -0.100         0.95614        -0.87819         0.17787         1.11376        -0.29142        -2.06989
          1.111          -2.165          -0.100         4.57797        -3.47159         0.54226         1.76965        -1.14377        -6.34762
          4.503          12.015          -0.100         1.01715         0.20650        -0.10522        -0.30019        -0.00471        -0.71697
         11.302           5.579          -0.100        -0.26637        -0.05175         0.01345         0.82842        -0.07801        -0.56205
          2.701          -4.396          -0.100        12.79444         0.55502        -5.47176        -0.63506        -0.94783       -12.15938
         11.440           2.267          -0.100        -0.05443        -0.04463         0.00647         0.49787        -0.03847        -0.44344
          1.676         -14.579          -0.100         0.85757         0.10623         0.05562        -0.30991         0.00819        -0.54766
         12.358          -0.520          -0.100        -0.03383         0.06556        -0.00266         0.39590        -0.02590        -0.36207
         -5.231          -0.203          -0.100        14.81983         8.54381        21.72351         9.70646        12.18773       -24.52629
