              Y               X               Z     Campo-Total
          1.894          -5.439          -0.100      -233.17373
         10.877          13.454          -0.100         1.54327
         10.384           9.146          -0.100        -0.56820
        -14.093          -0.254          -0.100        -2.80152
         -6.261          -4.513          -0.100       125.50164
          9.441         -12.955          -0.100         2.43770
          5.361          14.587          -0.100         3.41259
          0.620          -3.916          -0.100        84.34382
          8.801           1.412          -0.100         0.78063
        -12.073           9.259          -0.100         0.04589
         11.112         -14.470          -0.100         0.74042
         -1.083           9.085          -0.100         9.27462
         11.706          -8.392          -0.100        -4.88767
         -8.720          -4.196          -0.100        18.97307
          0.171           4.989          -0.100        35.03044
          5.693         -11.358          -0.100        27.47049
         14.020           6.998          -0.100        -0.77479
         -2.866         -14.740          -0.100         4.15619
          2.463           4.931          -0.100        21.60224
        -14.294          11.071          -0.100         0.10101
         12.926           5.968          -0.100        -1.19331
         11.241         -12.208          -0.100        -0.24177
          5.967           8.748          -0.100        26.46653
         -8.836          -7.773          -0.100        13.32951
         13.420          12.374          -0.100         0.49924
          9.496           4.580          -0.100        -1.37326
        -13.240          -3.885          -0.100         0.36975
         -3.427           6.572          -0.100        21.62136
         -0.190           1.969          -0.100      -102.66597
          0.681          -7.017          -0.100      -105.91066
        -11.092          11.786          -0.100         2.39871
         -1.933           3.970          -0.100        53.33008
          1.114          14.743          -0.100         3.45282
          6.363          14.760          -0.100         3.05198
          6.375           7.364          -0.100      -173.19847
         -2.861           8.645          -0.100        56.40288
         -8.699          -2.539          -0.100        48.69021
        -12.692          -7.341          -0.100         0.64929
         -9.147         -13.780          -0.100         2.98638
         12.897          11.462          -0.100         0.46252
          0.188           8.233          -0.100         2.00451
         -1.576           0.480          -0.100       -11.62264
         -0.469         -13.316          -0.100         7.13429
          4.079         -12.188          -0.100        18.13801
         -7.911           6.637          -0.100       186.26922
          0.149           1.511          -0.100      -108.63793
        -10.959          12.177          -0.100         2.47659
         -4.911          -1.326          -0.100        59.36531
         -4.888           6.030          -0.100        18.81383
         -5.783          11.196          -0.100        10.13048
         12.867          -4.983          -0.100        -1.25920
         -3.176          -7.620          -0.100        29.49618
          8.406          -8.536          -0.100       -66.02429
         -3.340          13.447          -0.100         5.05764
        -14.751           9.236          -0.100        -0.69426
         -4.868           0.655          -0.100      -216.28494
          9.970           6.757          -0.100        -5.69529
         10.829           6.127          -0.100        -2.88242
         -4.107           2.942          -0.100      -105.53184
         14.673           9.360          -0.100        -0.24404
         11.133          -1.632          -0.100         0.42833
         -9.268           9.462          -0.100        11.64821
        -13.428          12.882          -0.100         0.76432
         11.685           8.024          -0.100        -1.64418
          3.112          -4.898          -0.100       134.24918
          3.302          -6.327          -0.100      -127.26467
         -7.894           2.731          -0.100       -71.38179
          9.498          10.468          -0.100         4.46425
         -2.376           1.278          -0.100         5.31545
         -0.150          -6.976          -0.100        65.65380
        -10.517          -3.869          -0.100         6.01245
        -13.151           4.173          -0.100        -6.06904
         12.597           0.498          -0.100        -0.30346
         12.830           4.275          -0.100        -0.97003
         14.550          -0.372          -0.100        -0.48970
         11.759          -8.080          -0.100        -4.73222
         -4.729           3.892          -0.100       -16.06711
          7.664          -8.325          -0.100      -190.43185
         -9.160          -3.160          -0.100        24.83339
         14.565          -1.626          -0.100        -0.54131
         -6.699          14.381          -0.100         3.78236
         -5.072           5.071          -0.100        16.40093
         10.383          -3.416          -0.100         1.13336
         -1.020           8.073          -0.100         8.22402
          7.414           9.963          -0.100        24.33192
          1.597          12.710          -0.100         5.22202
        -11.435          -3.875          -0.100         2.94211
          2.710           5.219          -0.100        31.36278
         11.476           7.918          -0.100        -1.93975
          1.260         -11.617          -0.100        17.06809
          2.833           6.288          -0.100        62.72155
         -8.731          10.606          -0.100        11.37645
         13.989          -5.209          -0.100        -1.24110
          1.909         -13.451          -0.100         9.35016
         -0.316           3.194          -0.100       -61.21533
         -8.283          -6.254          -0.100       -60.52122
        -10.594          -0.691          -0.100         0.69537
         -8.860          -6.001          -0.100       -32.13918
          1.272         -10.812          -0.100        24.95919
         -9.580          12.371          -0.100         4.13528
         -1.889           5.143          -0.100       -68.89673
         11.320           8.462          -0.100        -1.54631
        -12.802         -11.632          -0.100         1.55455
         -7.448         -10.030          -0.100        16.48339
         10.249          11.270          -0.100         2.41495
         -5.691          -7.530          -0.100       -84.98016
          2.904          -4.387          -0.100        84.26372
         -1.484          -2.426          -0.100       164.35515
          7.620           0.635          -0.100         2.09822
          7.803          -9.341          -0.100       108.92816
         -0.027          -8.221          -0.100        40.24598
          9.907          -1.919          -0.100         1.51985
          3.868         -14.357          -0.100         7.32417
         12.668          -5.543          -0.100        -1.63079
          8.265          -0.039          -0.100         2.06632
         11.943          11.614          -0.100         0.87061
          3.699           0.761          -0.100        31.06106
          9.086         -13.564          -0.100         2.81399
        -10.157         -14.903          -0.100         2.06862
         12.648           3.778          -0.100        -0.89275
         10.753          -9.253          -0.100        -6.77670
         -0.958          14.250          -0.100         3.88523
          1.995          -5.515          -0.100      -224.93350
        -12.935         -12.492          -0.100         1.45837
        -10.700          12.988          -0.100         2.46019
         12.766           0.390          -0.100        -0.32040
          4.333         -10.226          -0.100        68.26421
         -8.298          -6.984          -0.100         1.37215
          0.934           3.074          -0.100        54.45157
         -2.656         -11.054          -0.100         8.50002
         -6.900          -8.387          -0.100       124.43579
         -0.444         -12.858          -0.100         8.01715
        -11.973          13.197          -0.100         1.48692
          3.787         -11.354          -0.100        28.70328
         -6.673         -12.850          -0.100         5.08863
         -6.565          -5.061          -0.100      -147.28469
          6.310          12.755          -0.100         5.46344
