              Y               X               Z     Campo-Total
          1.244          -0.749           0.000       -81.06553
         -3.270           2.573           0.000        -5.90327
         -2.058           2.357           0.000        -4.56348
         -3.020          -2.396           0.000         5.84806
         -1.242           1.429           0.000       -13.14618
         -0.734          -0.187           0.000      -108.42344
          2.190           0.868           0.000        -3.87375
         -1.162          -1.517           0.000        25.77782
         -2.588           1.611           0.000       -15.23652
         -1.521          -0.754           0.000       -12.45263
         -0.368           1.164           0.000        37.36930
         -0.712          -1.282           0.000        34.42808
          3.435          -3.854           0.000        -2.67572
         -1.535          -0.763           0.000       -12.02399
          1.472          -1.787           0.000       -21.22613
          2.035           1.009           0.000         2.53797
         -1.159           2.995           0.000        10.11671
         -0.995           1.801           0.000         7.86461
          3.621           3.659           0.000         5.41846
          3.836          -2.479           0.000        -7.14010
          2.089           2.295           0.000        19.08159
          1.644          -2.398           0.000        -8.03870
         -0.419           3.273           0.000        17.99427
         -1.291          -0.966           0.000         3.78872
          2.733           3.596           0.000         9.46137
          0.531           2.699           0.000        34.41023
          3.431          -3.554           0.000        -3.54362
         -3.932           3.993           0.000        -1.71055
         -3.517           3.628           0.000        -2.13638
         -0.570          -2.892           0.000        21.47361
          0.871           3.506           0.000        20.08302
         -0.265          -2.379           0.000        25.91683
          2.183           3.214           0.000        14.53735
          0.991           2.954           0.000        27.54945
          2.071          -2.940           0.000        -4.43374
          2.196          -3.650           0.000        -1.05098
          2.615           0.493           0.000       -13.82551
         -0.893           0.922           0.000       -35.40073
         -0.638           2.652           0.000        20.88917
          1.697          -3.512           0.000         0.79487
          1.195           2.544           0.000        32.29045
          2.610           1.420           0.000         4.80033
         -1.390          -0.694           0.000       -15.92523
         -2.921          -1.425           0.000        -0.10347
         -0.203           2.560           0.000        30.97458
          0.887           1.907           0.000        50.32981
          2.609          -0.405           0.000       -28.13129
         -1.132           1.882           0.000         4.45446
         -0.503           1.448           0.000        29.56178
         -2.578          -2.441           0.000         9.14504
         -1.075          -3.202           0.000        17.73411
         -1.881          -1.085           0.000        -0.33477
         -1.466           0.570           0.000       -58.66854
          0.875           3.196           0.000        24.30608
         -0.570           3.415           0.000        15.17344
          1.278           3.984           0.000        14.27507
         -1.877           2.208           0.000        -4.76943
          2.843          -2.725           0.000        -7.57436
          0.882          -3.832           0.000         6.29195
          3.800          -0.898           0.000       -12.00363
          2.761           0.543           0.000       -11.77696
          2.321          -2.373           0.000       -11.01463
          1.879          -1.120           0.000       -41.48990
         -2.689          -0.012           0.000       -20.97791
          3.734          -1.782           0.000       -10.32724
         -0.859          -1.303           0.000        30.72605
          2.832          -3.107           0.000        -5.12785
          2.826          -0.854           0.000       -23.84461
          3.471           1.030           0.000        -3.47946
         -0.528          -1.045           0.000        36.00324
          3.617           3.067           0.000         5.38898
         -1.427          -3.579           0.000        13.63415
          1.018          -0.473           0.000      -118.70266
         -3.958          -0.311           0.000        -7.43404
         -3.962          -3.800           0.000         3.61191
         -1.607           1.214           0.000       -27.77952
         -1.413          -1.809           0.000        22.75867
          2.235          -2.449           0.000        -9.98640
          3.083           2.370           0.000         7.44068
         -2.210          -2.986           0.000        12.00631
         -1.114          -0.455           0.000       -39.54728
         -2.129          -1.638           0.000         8.74635
          0.234           3.713           0.000        17.28965
          1.233          -1.954           0.000       -12.92714
          3.503          -2.149           0.000        -9.72268
          0.105          -0.012           0.000      -170.98112
         -2.346          -3.421           0.000        10.01173
         -0.133          -2.636           0.000        21.70807
          3.570           3.622           0.000         5.61756
          3.887           1.541           0.000        -0.28038
         -0.566          -3.286           0.000        17.30790
          2.592          -3.699           0.000        -2.03323
          3.469           2.213           0.000         4.42330
         -0.673           0.719           0.000       -49.09130
         -2.878           1.368           0.000       -15.98405
         -3.505          -3.672           0.000         4.84552
          0.059           1.363           0.000        72.66469
          2.067           2.652           0.000        18.43773
          3.641          -1.508           0.000       -11.93982
         -0.942          -2.024           0.000        30.20966
         -3.302          -1.277           0.000        -2.35379
         -0.509          -2.259           0.000        29.18986
          2.834          -0.902           0.000       -23.53112
         -3.890          -0.048           0.000        -8.84955
         -3.014           3.068           0.000        -3.30641
          0.228           2.307           0.000        43.32498
         -1.848          -1.833           0.000        15.01463
          2.726           3.364           0.000        10.04929
          2.420          -3.588           0.000        -1.99907
          1.664          -3.217           0.000        -0.21887
          0.601           2.753           0.000        33.13582
         -3.583          -2.072           0.000         2.01248
         -1.026          -0.366           0.000       -53.32672
          3.364           3.864           0.000         6.18872
          1.923          -0.441           0.000       -50.99994
         -1.822           0.554           0.000       -45.36940
          3.837           0.483           0.000        -7.00643
         -2.450          -3.318           0.000         9.69892
          2.943          -2.644           0.000        -8.08428
          1.940          -3.491           0.000        -0.57368
          2.378           3.348           0.000        12.45361
         -3.212           2.824           0.000        -4.64946
          1.175           3.364           0.000        20.71925
         -1.274           2.413           0.000         7.02729
         -3.364          -2.209           0.000         3.39782
          3.558           0.333           0.000        -9.40307
          0.187           0.778           0.000       125.32344
          1.152           2.947           0.000        26.44491
          3.464          -2.412           0.000        -8.45830
          1.093          -0.806           0.000       -83.66546
          2.329          -0.730           0.000       -35.57402
         -3.908           3.263           0.000        -3.26913
         -0.618          -3.043           0.000        19.86264
         -1.536           1.636           0.000       -12.02359
         -2.489          -1.847           0.000         6.99071
          2.222          -2.497           0.000        -9.38517
         -2.711          -2.046           0.000         6.47495
          1.598          -3.948           0.000         2.25194
          0.980          -2.709           0.000         4.03546
          0.198           2.726           0.000        32.66930
          2.865           0.726           0.000        -7.97172
          3.760          -1.499           0.000       -11.17821
         -0.620          -0.273           0.000       -96.94050
         -2.489           3.738           0.000         0.42863
         -3.324          -3.966           0.000         5.22971
          2.679           0.836           0.000        -6.12775
         -0.224           3.572           0.000        16.57429
         -1.720          -1.358           0.000         9.82599
         -1.350           1.251           0.000       -24.02555
         -3.518          -1.434           0.000        -1.36098
          1.989          -1.448           0.000       -30.26989
         -0.771           2.845           0.000        16.87448
         -0.422          -0.688           0.000        28.99628
          0.656           1.887           0.000        55.59173
          3.560          -3.777           0.000        -2.93725
          3.966          -3.920           0.000        -2.67892
          0.401           1.823           0.000        59.99162
         -2.281           2.041           0.000        -9.70059
         -2.437           2.408           0.000        -6.10048
          3.362           2.958           0.000         6.55115
         -1.030          -2.035           0.000        29.07932
          3.744          -1.989           0.000        -9.44657
         -3.307          -0.592           0.000        -8.75862
         -0.543          -2.588           0.000        25.07181
         -0.720           2.172           0.000        21.51021
         -1.407          -3.848           0.000        12.03291
         -3.327           0.189           0.000       -14.06653
          3.385           1.427           0.000         0.16136
          2.016           2.857           0.000        18.04283
          3.454           0.880           0.000        -4.90261
          3.652           2.794           0.000         4.95234
          1.342          -2.675           0.000        -1.22729
         -0.541          -3.499           0.000        15.34080
         -0.838          -3.573           0.000        14.90214
         -0.108          -2.980           0.000        18.16657
         -2.361           1.610           0.000       -16.13597
          3.172           0.007           0.000       -15.37012
         -0.155          -1.044           0.000        32.37124
          1.585          -0.142           0.000       -64.40303
         -0.211          -2.869           0.000        20.04993
         -1.824           0.871           0.000       -37.86239
         -3.144           2.348           0.000        -7.25891
         -3.535          -1.941           0.000         1.57512
         -2.296           1.040           0.000       -26.12787
          0.103          -0.751           0.000       -17.41327
          1.007           3.862           0.000        15.96675
          0.461          -3.700           0.000         9.36429
         -2.075           0.266           0.000       -37.98810
          3.013           0.875           0.000        -5.39520
          1.916           2.645           0.000        20.52236
         -2.380          -0.758           0.000       -10.92948
         -0.325           3.174           0.000        20.07126
          3.178           2.291           0.000         6.49590
          1.733          -3.653           0.000         1.01050
          3.911           1.125           0.000        -2.71972
         -2.174           1.436           0.000       -19.96210
         -1.154           3.133           0.000         9.94911
          3.687          -3.846           0.000        -2.80255
          1.146          -0.767           0.000       -84.72685
         -1.165           1.354           0.000       -14.25759
         -3.438          -1.686           0.000         0.45400
         -0.564          -0.735           0.000        21.97171
          1.359          -2.011           0.000       -13.18659
          1.136          -3.596           0.000         4.70397
          2.952           0.946           0.000        -4.32204
         -3.663           2.352           0.000        -6.53413
         -1.222           3.810           0.000         7.62568
         -2.888           1.282           0.000       -16.64436
          0.749          -0.383           0.000      -169.21122
          2.914          -2.087           0.000       -12.73722
         -0.927           1.209           0.000       -12.38513
         -0.672           3.467           0.000        13.80554
         -0.164          -2.226           0.000        26.24538
          1.264           3.144           0.000        22.87569
          0.464          -2.925           0.000        12.11824
         -3.846           0.153           0.000        -9.77151
          2.722          -1.383           0.000       -21.55960
         -3.060          -1.530           0.000         0.44291
