# lon lat x-norte(m) y-leste(m) z(m) topo(m) mag(nT)
-51.71610 -15.43729 18078.91525 9321.94068 -431.28318 281.28318 132.68256
-51.70847 -15.43729 18078.91525 10169.38983 -431.60363 281.60363 161.50651
-51.70085 -15.43729 18078.91525 11016.83898 -431.92408 281.92408 200.68704
-51.69322 -15.43729 18078.91525 11864.28814 -432.24453 282.24453 280.19164
-51.68559 -15.43729 18078.91525 12711.73729 -432.56498 282.56498 348.01517
-51.67797 -15.43729 18078.91525 13559.18644 -432.89762 282.89762 391.46226
-51.67034 -15.43729 18078.91525 14406.63559 -433.44574 283.44574 424.45285
-51.66271 -15.43729 18078.91525 15254.08475 -434.24262 284.24262 452.93810
-51.65508 -15.43729 18078.91525 16101.53390 -435.28944 285.28944 530.64193
-51.64746 -15.43729 18078.91525 16948.98305 -436.54298 286.54298 477.10105
-51.63983 -15.43729 18078.91525 17796.43220 -437.80511 287.80511 371.25203
-51.63220 -15.43729 18078.91525 18643.88136 -439.06724 289.06724 295.26408
-51.62458 -15.43729 18078.91525 19491.33051 -440.32937 290.32937 246.41814
-51.61695 -15.43729 18078.91525 20338.77966 -441.59150 291.59150 191.40859
-51.60932 -15.43729 18078.91525 21186.22881 -442.85363 292.85363 146.58913
-51.60169 -15.43729 18078.91525 22033.67797 -444.11576 294.11576 107.78313
-51.59407 -15.43729 18078.91525 22881.12712 -445.33939 295.33939 69.48885
-51.58644 -15.43729 18078.91525 23728.57627 -446.09763 296.09763 29.59386
-51.57881 -15.43729 18078.91525 24576.02542 -446.34847 296.34847 8.35141
-51.57119 -15.43729 18078.91525 25423.47458 -446.08022 296.08022 -21.82318
-51.56356 -15.43729 18078.91525 26270.92373 -445.41506 295.41506 -36.18175
-51.55593 -15.43729 18078.91525 27118.37288 -444.74098 294.74098 -43.01562
-51.54831 -15.43729 18078.91525 27965.82203 -444.06690 294.06690 -52.40711
-51.54068 -15.43729 18078.91525 28813.27119 -443.39282 293.39282 -66.94894
-51.53305 -15.43729 18078.91525 29660.72034 -442.71874 292.71874 -123.12943
-51.52542 -15.43729 18078.91525 30508.16949 -442.04466 292.04466 -172.75715
-51.51780 -15.43729 18078.91525 31355.61864 -441.37058 291.37058 -216.94252
-51.51017 -15.43729 18078.91525 32203.06780 -440.71708 290.71708 -274.42930
-51.50254 -15.43729 18078.91525 33050.51695 -440.23745 290.23745 -376.57373
-51.49492 -15.43729 18078.91525 33897.96610 -439.93702 289.93702 -570.98789
-51.48729 -15.43729 18078.91525 34745.41525 -439.82334 289.82334 -945.62546
-51.47966 -15.43729 18078.91525 35592.86441 -439.83730 289.83730 -1228.66305
-51.47203 -15.43729 18078.91525 36440.31356 -439.85215 289.85215 -1600.60068
-51.46441 -15.43729 18078.91525 37287.76271 -439.86699 289.86699 -2133.28137
-51.45678 -15.43729 18078.91525 38135.21186 -439.88183 289.88183 -2502.20064
-51.44915 -15.43729 18078.91525 38982.66102 -439.89667 289.89667 -2339.26056
-51.44153 -15.43729 18078.91525 39830.11017 -439.91152 289.91152 -1932.09388
-51.43390 -15.43729 18078.91525 40677.55932 -439.92636 289.92636 -1270.36678
-51.42627 -15.43729 18078.91525 41525.00847 -439.93104 289.93104 -626.83752
-51.41864 -15.43729 18078.91525 42372.45763 -439.87162 289.87162 -370.31708
-51.41102 -15.43729 18078.91525 43219.90678 -439.74891 289.74891 -381.47741
-51.40339 -15.43729 18078.91525 44067.35593 -439.55902 289.55902 -395.67247
-51.39576 -15.43729 18078.91525 44914.80508 -439.32935 289.32935 -387.82521
-51.38814 -15.43729 18078.91525 45762.25424 -439.09967 289.09967 -308.29415
-51.38051 -15.43729 18078.91525 46609.70339 -438.87000 288.87000 -178.15268
-51.37288 -15.43729 18078.91525 47457.15254 -438.64033 288.64033 -139.39941
-51.36525 -15.43729 18078.91525 48304.60169 -438.41065 288.41065 -175.52952
-51.35763 -15.43729 18078.91525 49152.05085 -438.18098 288.18098 -153.05669
-51.35000 -15.43729 18078.91525 49999.50000 -437.95131 287.95131 -177.08532
-51.80000 -15.43220 18643.88136 0.00000 -433.61721 283.61721 11.92173
-51.79237 -15.43220 18643.88136 847.44915 -433.12143 283.12143 19.89580
-51.78475 -15.43220 18643.88136 1694.89831 -432.63182 282.63182 34.05909
-51.77712 -15.43220 18643.88136 2542.34746 -432.14411 282.14411 42.03550
-51.76949 -15.43220 18643.88136 3389.79661 -431.65215 281.65215 48.84212
-51.76186 -15.43220 18643.88136 4237.24576 -431.16018 281.16018 55.39181
-51.75424 -15.43220 18643.88136 5084.69492 -430.79200 280.79200 59.97746
-51.74661 -15.43220 18643.88136 5932.14407 -430.68705 280.68705 68.59579
-51.73898 -15.43220 18643.88136 6779.59322 -430.84234 280.84234 83.64122
-51.73136 -15.43220 18643.88136 7627.04237 -431.15204 281.15204 98.36711
-51.72373 -15.43220 18643.88136 8474.49153 -431.46177 281.46177 114.27426
-51.71610 -15.43220 18643.88136 9321.94068 -431.76768 281.76768 134.21680
-51.70847 -15.43220 18643.88136 10169.38983 -432.07413 282.07413 160.08235
-51.70085 -15.43220 18643.88136 11016.83898 -432.38732 282.38732 202.32672
-51.69322 -15.43220 18643.88136 11864.28814 -432.70071 282.70071 268.52308
-51.68559 -15.43220 18643.88136 12711.73729 -433.01045 283.01045 326.01367
-51.67797 -15.43220 18643.88136 13559.18644 -433.32018 283.32018 369.15550
-51.67034 -15.43220 18643.88136 14406.63559 -433.76571 283.76571 409.47539
-51.66271 -15.43220 18643.88136 15254.08475 -434.45643 284.45643 446.45595
-51.65508 -15.43220 18643.88136 16101.53390 -435.39323 285.39323 488.58014
-51.64746 -15.43220 18643.88136 16948.98305 -436.45408 286.45408 463.53099
-51.63983 -15.43220 18643.88136 17796.43220 -437.51492 287.51492 391.12384
-51.63220 -15.43220 18643.88136 18643.88136 -438.57757 288.57757 307.02655
-51.62458 -15.43220 18643.88136 19491.33051 -439.64161 289.64161 242.32347
-51.61695 -15.43220 18643.88136 20338.77966 -440.70083 290.70083 189.85221
-51.60932 -15.43220 18643.88136 21186.22881 -441.75828 291.75828 146.12514
-51.60169 -15.43220 18643.88136 22033.67797 -442.81912 292.81912 106.37741
-51.59407 -15.43220 18643.88136 22881.12712 -443.87918 293.87918 66.36848
-51.58644 -15.43220 18643.88136 23728.57627 -444.60419 294.60419 26.22412
-51.57881 -15.43220 18643.88136 24576.02542 -444.79733 294.79733 9.97819
-51.57119 -15.43220 18643.88136 25423.47458 -444.44905 294.44905 -16.62294
-51.56356 -15.43220 18643.88136 26270.92373 -443.86438 293.86438 -37.75942
-51.55593 -15.43220 18643.88136 27118.37288 -443.27972 293.27972 -48.31392
-51.54831 -15.43220 18643.88136 27965.82203 -442.70174 292.70174 -52.80981
-51.54068 -15.43220 18643.88136 28813.27119 -442.12007 292.12007 -71.09053
-51.53305 -15.43220 18643.88136 29660.72034 -441.52947 291.52947 -115.45837
-51.52542 -15.43220 18643.88136 30508.16949 -440.94105 290.94105 -157.97150
-51.51780 -15.43220 18643.88136 31355.61864 -440.35638 290.35638 -196.06262
-51.51017 -15.43220 18643.88136 32203.06780 -439.77380 289.77380 -240.14642
-51.50254 -15.43220 18643.88136 33050.51695 -439.33611 289.33611 -308.57807
-51.49492 -15.43220 18643.88136 33897.96610 -439.10165 289.10165 -423.28977
-51.48729 -15.43220 18643.88136 34745.41525 -439.07539 289.07539 -720.61708
-51.47966 -15.43220 18643.88136 35592.86441 -439.12533 289.12533 -1065.66343
-51.47203 -15.43220 18643.88136 36440.31356 -439.17529 289.17529 -1672.42394
-51.46441 -15.43220 18643.88136 37287.76271 -439.22877 289.22877 -2631.17624
-51.45678 -15.43220 18643.88136 38135.21186 -439.28024 289.28024 -3590.94937
-51.44915 -15.43220 18643.88136 38982.66102 -439.32695 289.32695 -3004.87022
-51.44153 -15.43220 18643.88136 39830.11017 -439.37501 289.37501 -2525.15927
-51.43390 -15.43220 18643.88136 40677.55932 -439.42494 289.42494 -1786.59040
-51.42627 -15.43220 18643.88136 41525.00847 -439.47210 289.47210 -951.06958
-51.41864 -15.43220 18643.88136 42372.45763 -439.43705 289.43705 -476.17826
-51.41102 -15.43220 18643.88136 43219.90678 -439.29731 289.29731 -378.04578
-51.40339 -15.43220 18643.88136 44067.35593 -439.05055 289.05055 -358.34165
-51.39576 -15.43220 18643.88136 44914.80508 -438.77149 288.77149 -339.91355
-51.38814 -15.43220 18643.88136 45762.25424 -438.49263 288.49263 -296.50208
-51.38051 -15.43220 18643.88136 46609.70339 -438.21869 288.21869 -244.25636
-51.37288 -15.43220 18643.88136 47457.15254 -437.94152 287.94152 -246.43627
-51.36525 -15.43220 18643.88136 48304.60169 -437.65768 287.65768 -169.55237
-51.35763 -15.43220 18643.88136 49152.05085 -437.37619 287.37619 -85.77837
-51.35000 -15.43220 18643.88136 49999.50000 -437.09712 287.09712 -99.23826
-51.80000 -15.42712 19208.84746 0.00000 -433.79409 283.79409 15.99338
-51.79237 -15.42712 19208.84746 847.44915 -433.32734 283.32734 21.46855
-51.78475 -15.42712 19208.84746 1694.89831 -432.88209 282.88209 29.64127
-51.77712 -15.42712 19208.84746 2542.34746 -432.46072 282.46072 38.92966
-51.76949 -15.42712 19208.84746 3389.79661 -432.05664 282.05664 47.43075
-51.76186 -15.42712 19208.84746 4237.24576 -431.62863 281.62863 54.38249
-51.75424 -15.42712 19208.84746 5084.69492 -431.23338 281.23338 60.70947
-51.74661 -15.42712 19208.84746 5932.14407 -431.14076 281.14076 71.23939
-51.73898 -15.42712 19208.84746 6779.59322 -431.36277 281.36277 87.23141
-51.73136 -15.42712 19208.84746 7627.04237 -431.64570 281.64570 101.58958
-51.72373 -15.42712 19208.84746 8474.49153 -431.89795 281.89795 116.36315
-51.71610 -15.42712 19208.84746 9321.94068 -432.16495 282.16495 134.42173
-51.70847 -15.42712 19208.84746 10169.38983 -432.45629 282.45629 156.79063
-51.70085 -15.42712 19208.84746 11016.83898 -432.77101 282.77101 198.86344
-51.69322 -15.42712 19208.84746 11864.28814 -433.10388 283.10388 252.86349
-51.68559 -15.42712 19208.84746 12711.73729 -433.44280 283.44280 300.72728
-51.67797 -15.42712 19208.84746 13559.18644 -433.75493 283.75493 340.53209
-51.67034 -15.42712 19208.84746 14406.63559 -434.10606 284.10606 380.17816
-51.66271 -15.42712 19208.84746 15254.08475 -434.69091 284.69091 415.66200
-51.65508 -15.42712 19208.84746 16101.53390 -435.50562 285.50562 437.48893
-51.64746 -15.42712 19208.84746 16948.98305 -436.36362 286.36362 426.22873
-51.63983 -15.42712 19208.84746 17796.43220 -437.23492 287.23492 373.12507
-51.63220 -15.42712 19208.84746 18643.88136 -438.12364 288.12364 291.76050
-51.62458 -15.42712 19208.84746 19491.33051 -439.01409 289.01409 230.34562
-51.61695 -15.42712 19208.84746 20338.77966 -439.88799 289.88799 175.87370
-51.60932 -15.42712 19208.84746 21186.22881 -440.73020 290.73020 134.77854
-51.60169 -15.42712 19208.84746 22033.67797 -441.54132 291.54132 100.65065
-51.59407 -15.42712 19208.84746 22881.12712 -442.38203 292.38203 66.32258
-51.58644 -15.42712 19208.84746 23728.57627 -443.08810 293.08810 29.29681
-51.57881 -15.42712 19208.84746 24576.02542 -443.21901 293.21901 12.63974
-51.57119 -15.42712 19208.84746 25423.47458 -442.80896 292.80896 -9.67846
-51.56356 -15.42712 19208.84746 26270.92373 -442.34839 292.34839 -36.40067
-51.55593 -15.42712 19208.84746 27118.37288 -441.92090 291.92090 -51.18536
-51.54831 -15.42712 19208.84746 27965.82203 -441.46352 291.46352 -50.26562
-51.54068 -15.42712 19208.84746 28813.27119 -440.96866 290.96866 -61.29009
-51.53305 -15.42712 19208.84746 29660.72034 -440.44247 290.44247 -95.59110
-51.52542 -15.42712 19208.84746 30508.16949 -439.89677 289.89677 -135.64554
-51.51780 -15.42712 19208.84746 31355.61864 -439.35217 289.35217 -167.64949
-51.51017 -15.42712 19208.84746 32203.06780 -438.84694 288.84694 -197.96047
-51.50254 -15.42712 19208.84746 33050.51695 -438.43301 288.43301 -242.27646
-51.49492 -15.42712 19208.84746 33897.96610 -438.26951 288.26951 -291.16141
-51.48729 -15.42712 19208.84746 34745.41525 -438.32832 288.32832 -531.52807
-51.47966 -15.42712 19208.84746 35592.86441 -438.43014 288.43014 -982.68536
-51.47203 -15.42712 19208.84746 36440.31356 -438.54654 288.54654 -1355.27656
-51.46441 -15.42712 19208.84746 37287.76271 -438.65300 288.65300 -1646.48724
-51.45678 -15.42712 19208.84746 38135.21186 -438.74345 288.74345 -2476.59062
-51.44915 -15.42712 19208.84746 38982.66102 -438.81676 288.81676 -2488.88581
-51.44153 -15.42712 19208.84746 39830.11017 -438.87507 288.87507 -2162.86021
-51.43390 -15.42712 19208.84746 40677.55932 -438.92900 288.92900 -1613.51947
-51.42627 -15.42712 19208.84746 41525.00847 -439.00856 289.00856 -1000.42842
-51.41864 -15.42712 19208.84746 42372.45763 -439.02354 289.02354 -529.28936
-51.41102 -15.42712 19208.84746 43219.90678 -438.85806 288.85806 -373.03431
-51.40339 -15.42712 19208.84746 44067.35593 -438.54208 288.54208 -327.66927
-51.39576 -15.42712 19208.84746 44914.80508 -438.23731 288.23731 -301.60809
-51.38814 -15.42712 19208.84746 45762.25424 -437.94969 287.94969 -271.37759
-51.38051 -15.42712 19208.84746 46609.70339 -437.65121 287.65121 -242.99629
-51.37288 -15.42712 19208.84746 47457.15254 -437.33252 287.33252 -244.61881
-51.36525 -15.42712 19208.84746 48304.60169 -436.98960 286.98960 -172.65178
-51.35763 -15.42712 19208.84746 49152.05085 -436.62328 286.62328 -112.54654
-51.35000 -15.42712 19208.84746 49999.50000 -436.24929 286.24929 -111.98267
-51.80000 -15.42203 19773.81356 0.00000 -433.88218 283.88218 13.91895
-51.79237 -15.42203 19773.81356 847.44915 -433.44271 283.44271 20.36063
-51.78475 -15.42203 19773.81356 1694.89831 -433.03299 283.03299 32.12591
-51.77712 -15.42203 19773.81356 2542.34746 -432.65888 282.65888 38.10576
-51.76949 -15.42203 19773.81356 3389.79661 -432.32557 282.32557 42.61582
-51.76186 -15.42203 19773.81356 4237.24576 -432.03052 282.03052 50.19690
-51.75424 -15.42203 19773.81356 5084.69492 -431.69314 281.69314 64.38354
-51.74661 -15.42203 19773.81356 5932.14407 -431.60417 281.60417 79.61388
-51.73898 -15.42203 19773.81356 6779.59322 -431.82919 281.82919 91.40435
-51.73136 -15.42203 19773.81356 7627.04237 -432.00141 282.00141 102.64604
-51.72373 -15.42203 19773.81356 8474.49153 -432.20840 282.20840 116.33712
-51.71610 -15.42203 19773.81356 9321.94068 -432.45635 282.45635 133.45940
-51.70847 -15.42203 19773.81356 10169.38983 -432.74141 282.74141 151.34347
-51.70085 -15.42203 19773.81356 11016.83898 -433.05882 283.05882 191.13360
-51.69322 -15.42203 19773.81356 11864.28814 -433.40398 283.40398 234.30739
-51.68559 -15.42203 19773.81356 12711.73729 -433.77163 283.77163 272.96628
-51.67797 -15.42203 19773.81356 13559.18644 -434.15041 284.15041 306.91770
-51.67034 -15.42203 19773.81356 14406.63559 -434.48124 284.48124 340.07735
-51.66271 -15.42203 19773.81356 15254.08475 -434.96126 284.96126 366.70560
-51.65508 -15.42203 19773.81356 16101.53390 -435.59946 285.59946 379.89831
-51.64746 -15.42203 19773.81356 16948.98305 -436.26232 286.26232 371.22794
-51.63983 -15.42203 19773.81356 17796.43220 -436.97383 286.97383 327.40384
-51.63220 -15.42203 19773.81356 18643.88136 -437.71212 287.71212 257.48073
-51.62458 -15.42203 19773.81356 19491.33051 -438.45236 288.45236 212.82244
-51.61695 -15.42203 19773.81356 20338.77966 -439.16973 289.16973 153.10315
-51.60932 -15.42203 19773.81356 21186.22881 -439.83929 289.83929 115.50570
-51.60169 -15.42203 19773.81356 22033.67797 -440.43732 290.43732 91.24585
-51.59407 -15.42203 19773.81356 22881.12712 -440.95606 290.95606 67.84807
-51.58644 -15.42203 19773.81356 23728.57627 -441.52252 291.52252 35.84071
-51.57881 -15.42203 19773.81356 24576.02542 -441.57426 291.57426 16.13850
-51.57119 -15.42203 19773.81356 25423.47458 -441.28165 291.28165 -2.02270
-51.56356 -15.42203 19773.81356 26270.92373 -441.04595 291.04595 -33.37235
-51.55593 -15.42203 19773.81356 27118.37288 -440.74386 290.74386 -52.26235
-51.54831 -15.42203 19773.81356 27965.82203 -440.37503 290.37503 -46.07567
-51.54068 -15.42203 19773.81356 28813.27119 -439.95070 289.95070 -41.34675
-51.53305 -15.42203 19773.81356 29660.72034 -439.48300 289.48300 -68.64146
-51.52542 -15.42203 19773.81356 30508.16949 -438.98383 288.98383 -108.77940
-51.51780 -15.42203 19773.81356 31355.61864 -438.46628 288.46628 -134.66149
-51.51017 -15.42203 19773.81356 32203.06780 -437.95218 287.95218 -151.37865
-51.50254 -15.42203 19773.81356 33050.51695 -437.53477 287.53477 -176.72543
-51.49492 -15.42203 19773.81356 33897.96610 -437.46112 287.46112 -159.88207
-51.48729 -15.42203 19773.81356 34745.41525 -437.63068 287.63068 -355.20636
-51.47966 -15.42203 19773.81356 35592.86441 -437.82377 287.82377 -898.21784
-51.47203 -15.42203 19773.81356 36440.31356 -437.99829 287.99829 -803.63241
-51.46441 -15.42203 19773.81356 37287.76271 -438.14992 288.14992 80.44245
-51.45678 -15.42203 19773.81356 38135.21186 -438.27808 288.27808 -282.43428
-51.44915 -15.42203 19773.81356 38982.66102 -438.38245 288.38245 -1364.01320
-51.44153 -15.42203 19773.81356 39830.11017 -438.46261 288.46261 -1314.56486
-51.43390 -15.42203 19773.81356 40677.55932 -438.51919 288.51919 -1096.00099
-51.42627 -15.42203 19773.81356 41525.00847 -438.56224 288.56224 -912.86489
-51.41864 -15.42203 19773.81356 42372.45763 -438.63432 288.63432 -540.68005
-51.41102 -15.42203 19773.81356 43219.90678 -438.41145 288.41145 -362.48299
-51.40339 -15.42203 19773.81356 44067.35593 -438.09813 288.09813 -294.99600
-51.39576 -15.42203 19773.81356 44914.80508 -437.81115 287.81115 -264.54282
-51.38814 -15.42203 19773.81356 45762.25424 -437.50771 287.50771 -240.55376
-51.38051 -15.42203 19773.81356 46609.70339 -437.17960 287.17960 -211.79940
-51.37288 -15.42203 19773.81356 47457.15254 -436.82221 286.82221 -202.03327
-51.36525 -15.42203 19773.81356 48304.60169 -436.43114 286.43114 -177.71954
-51.35763 -15.42203 19773.81356 49152.05085 -436.00191 286.00191 -174.05719
-51.35000 -15.42203 19773.81356 49999.50000 -435.53185 285.53185 -160.65487
-51.80000 -15.41695 20338.77966 0.00000 -433.89181 283.89181 6.95593
-51.79237 -15.41695 20338.77966 847.44915 -433.47762 283.47762 20.76610
-51.78475 -15.41695 20338.77966 1694.89831 -433.09593 283.09593 32.37379
-51.77712 -15.41695 20338.77966 2542.34746 -432.75373 282.75373 38.74197
-51.76949 -15.41695 20338.77966 3389.79661 -432.45998 282.45998 44.58157
-51.76186 -15.41695 20338.77966 4237.24576 -432.22648 282.22648 53.17561
-51.75424 -15.41695 20338.77966 5084.69492 -432.06887 282.06887 65.94207
-51.74661 -15.41695 20338.77966 5932.14407 -432.01899 282.01899 78.97268
-51.73898 -15.41695 20338.77966 6779.59322 -432.07890 282.07890 92.41242
-51.73136 -15.41695 20338.77966 7627.04237 -432.21389 282.21389 104.31738
-51.72373 -15.41695 20338.77966 8474.49153 -432.40928 282.40928 117.63364
-51.71610 -15.41695 20338.77966 9321.94068 -432.65412 282.65412 134.14100
-51.70847 -15.41695 20338.77966 10169.38983 -432.94030 282.94030 151.69399
-51.70085 -15.41695 20338.77966 11016.83898 -433.26182 283.26182 182.66358
-51.69322 -15.41695 20338.77966 11864.28814 -433.61426 283.61426 215.95365
-51.68559 -15.41695 20338.77966 12711.73729 -433.99450 283.99450 248.55741
-51.67797 -15.41695 20338.77966 13559.18644 -434.40055 284.40055 278.60774
-51.67034 -15.41695 20338.77966 14406.63559 -434.83129 284.83129 304.74942
-51.66271 -15.41695 20338.77966 15254.08475 -435.21144 285.21144 329.18975
-51.65508 -15.41695 20338.77966 16101.53390 -435.63194 285.63194 340.29893
-51.64746 -15.41695 20338.77966 16948.98305 -436.15014 286.15014 334.44433
-51.63983 -15.41695 20338.77966 17796.43220 -436.72920 286.72920 306.90669
-51.63220 -15.41695 20338.77966 18643.88136 -437.33815 287.33815 260.08227
-51.62458 -15.41695 20338.77966 19491.33051 -437.94911 287.94911 204.52791
-51.61695 -15.41695 20338.77966 20338.77966 -438.53510 288.53510 129.73354
-51.60932 -15.41695 20338.77966 21186.22881 -439.06794 289.06794 89.28990
-51.60169 -15.41695 20338.77966 22033.67797 -439.51611 289.51611 67.11160
-51.59407 -15.41695 20338.77966 22881.12712 -439.84202 289.84202 51.23038
-51.58644 -15.41695 20338.77966 23728.57627 -439.99890 289.99890 37.18944
-51.57881 -15.41695 20338.77966 24576.02542 -440.07728 290.07728 26.51434
-51.57119 -15.41695 20338.77966 25423.47458 -440.07985 290.07985 -8.68617
-51.56356 -15.41695 20338.77966 26270.92373 -439.95301 289.95301 -35.29322
-51.55593 -15.41695 20338.77966 27118.37288 -439.72543 289.72543 -44.55301
-51.54831 -15.41695 20338.77966 27965.82203 -439.41912 289.41912 -39.79506
-51.54068 -15.41695 20338.77966 28813.27119 -439.05134 289.05134 -36.06728
-51.53305 -15.41695 20338.77966 29660.72034 -438.63617 288.63617 -52.58159
-51.52542 -15.41695 20338.77966 30508.16949 -438.18559 288.18559 -77.32943
-51.51780 -15.41695 20338.77966 31355.61864 -437.71037 287.71037 -93.51528
-51.51017 -15.41695 20338.77966 32203.06780 -437.22084 287.22084 -99.96861
-51.50254 -15.41695 20338.77966 33050.51695 -436.72797 286.72797 -92.93068
-51.49492 -15.41695 20338.77966 33897.96610 -436.77376 286.77376 0.32670
-51.48729 -15.41695 20338.77966 34745.41525 -437.05490 287.05490 -28.23513
-51.47966 -15.41695 20338.77966 35592.86441 -437.30242 287.30242 -142.70015
-51.47203 -15.41695 20338.77966 36440.31356 -437.52039 287.52039 429.17447
-51.46441 -15.41695 20338.77966 37287.76271 -437.71126 287.71126 1698.79044
-51.45678 -15.41695 20338.77966 38135.21186 -437.87618 287.87618 1833.93903
-51.44915 -15.41695 20338.77966 38982.66102 -438.01510 288.01510 146.24652
-51.44153 -15.41695 20338.77966 39830.11017 -438.12677 288.12677 -425.41569
-51.43390 -15.41695 20338.77966 40677.55932 -438.20867 288.20867 -581.43196
-51.42627 -15.41695 20338.77966 41525.00847 -438.25667 288.25667 -590.09635
-51.41864 -15.41695 20338.77966 42372.45763 -438.26499 288.26499 -352.88889
-51.41102 -15.41695 20338.77966 43219.90678 -438.06916 288.06916 -251.30448
-51.40339 -15.41695 20338.77966 44067.35593 -437.79081 287.79081 -173.86886
-51.39576 -15.41695 20338.77966 44914.80508 -437.48609 287.48609 -191.48474
-51.38814 -15.41695 20338.77966 45762.25424 -437.15414 287.15414 -221.91548
-51.38051 -15.41695 20338.77966 46609.70339 -436.79302 286.79302 -192.33155
-51.37288 -15.41695 20338.77966 47457.15254 -436.39960 286.39960 -131.90433
-51.36525 -15.41695 20338.77966 48304.60169 -435.96937 285.96937 -131.15726
-51.35763 -15.41695 20338.77966 49152.05085 -435.49610 285.49610 -159.19888
-51.35000 -15.41695 20338.77966 49999.50000 -434.97133 284.97133 -165.21212
-51.80000 -15.41186 20903.74576 0.00000 -433.82643 283.82643 -2.70579
-51.79237 -15.41186 20903.74576 847.44915 -433.43544 283.43544 22.28845
-51.78475 -15.41186 20903.74576 1694.89831 -433.07471 283.07471 31.34069
-51.77712 -15.41186 20903.74576 2542.34746 -432.75028 282.75028 39.71439
-51.76949 -15.41186 20903.74576 3389.79661 -432.46804 282.46804 48.85414
-51.76186 -15.41186 20903.74576 4237.24576 -432.22811 282.22811 58.48335
-51.75424 -15.41186 20903.74576 5084.69492 -431.95771 281.95771 66.64074
-51.74661 -15.41186 20903.74576 5932.14407 -431.89701 281.89701 75.19997
-51.73898 -15.41186 20903.74576 6779.59322 -432.11778 282.11778 92.18065
-51.73136 -15.41186 20903.74576 7627.04237 -432.29213 282.29213 105.77193
-51.72373 -15.41186 20903.74576 8474.49153 -432.50598 282.50598 118.77155
-51.71610 -15.41186 20903.74576 9321.94068 -432.76233 282.76233 134.87773
-51.70847 -15.41186 20903.74576 10169.38983 -433.05656 283.05656 152.54742
-51.70085 -15.41186 20903.74576 11016.83898 -433.38368 283.38368 173.59948
-51.69322 -15.41186 20903.74576 11864.28814 -433.73912 283.73912 197.92179
-51.68559 -15.41186 20903.74576 12711.73729 -434.11802 284.11802 225.74954
-51.67797 -15.41186 20903.74576 13559.18644 -434.51076 284.51076 252.32291
-51.67034 -15.41186 20903.74576 14406.63559 -434.85891 284.85891 271.17635
-51.66271 -15.41186 20903.74576 15254.08475 -435.21638 285.21638 295.72962
-51.65508 -15.41186 20903.74576 16101.53390 -435.60613 285.60613 306.67711
-51.64746 -15.41186 20903.74576 16948.98305 -436.02775 286.02775 304.15114
-51.63983 -15.41186 20903.74576 17796.43220 -436.50025 286.50025 293.65473
-51.63220 -15.41186 20903.74576 18643.88136 -437.00010 287.00010 271.70908
-51.62458 -15.41186 20903.74576 19491.33051 -437.50190 287.50190 202.05983
-51.61695 -15.41186 20903.74576 20338.77966 -437.98046 287.98046 115.62545
-51.60932 -15.41186 20903.74576 21186.22881 -438.41023 288.41023 75.19683
-51.60169 -15.41186 20903.74576 22033.67797 -438.76609 288.76609 53.04740
-51.59407 -15.41186 20903.74576 22881.12712 -439.03474 289.03474 39.72894
-51.58644 -15.41186 20903.74576 23728.57627 -439.34433 289.34433 38.81452
-51.57881 -15.41186 20903.74576 24576.02542 -439.34451 289.34451 40.45801
-51.57119 -15.41186 20903.74576 25423.47458 -439.18323 289.18323 -9.35376
-51.56356 -15.41186 20903.74576 26270.92373 -439.05696 289.05696 -29.32500
-51.55593 -15.41186 20903.74576 27118.37288 -438.85798 288.85798 -30.76889
-51.54831 -15.41186 20903.74576 27965.82203 -438.59008 288.59008 -31.26954
-51.54068 -15.41186 20903.74576 28813.27119 -438.26560 288.26560 -29.40094
-51.53305 -15.41186 20903.74576 29660.72034 -437.89703 287.89703 -37.84397
-51.52542 -15.41186 20903.74576 30508.16949 -437.49627 287.49627 -45.29671
-51.51780 -15.41186 20903.74576 31355.61864 -437.07598 287.07598 -51.02130
-51.51017 -15.41186 20903.74576 32203.06780 -436.65585 286.65585 -48.14245
-51.50254 -15.41186 20903.74576 33050.51695 -436.32382 286.32382 -13.16964
-51.49492 -15.41186 20903.74576 33897.96610 -436.33831 286.33831 162.29913
-51.48729 -15.41186 20903.74576 34745.41525 -436.59209 286.59209 311.03688
-51.47966 -15.41186 20903.74576 35592.86441 -436.86109 286.86109 691.67720
-51.47203 -15.41186 20903.74576 36440.31356 -437.10950 287.10950 1648.54749
-51.46441 -15.41186 20903.74576 37287.76271 -437.33425 287.33425 3078.29800
-51.45678 -15.41186 20903.74576 38135.21186 -437.53509 287.53509 3858.28975
-51.44915 -15.41186 20903.74576 38982.66102 -437.71173 287.71173 1546.20685
-51.44153 -15.41186 20903.74576 39830.11017 -437.86362 287.86362 388.93871
-51.43390 -15.41186 20903.74576 40677.55932 -437.99079 287.99079 -112.81493
-51.42627 -15.41186 20903.74576 41525.00847 -438.10067 288.10067 -259.67148
-51.41864 -15.41186 20903.74576 42372.45763 -438.23523 288.23523 -153.54173
-51.41102 -15.41186 20903.74576 43219.90678 -437.97938 287.97938 -134.92840
-51.40339 -15.41186 20903.74576 44067.35593 -437.60939 287.60939 -55.75947
-51.39576 -15.41186 20903.74576 44914.80508 -437.25633 287.25633 -108.51713
-51.38814 -15.41186 20903.74576 45762.25424 -436.88483 286.88483 -180.99305
