# lon lat x-norte(m) y-leste(m) z(m) topo(m) mag(nT)
-51.47966 -15.37119 14124.15254 7627.04237 -434.78036 284.78036 496.24623
-51.47203 -15.37119 14124.15254 8474.49153 -435.27293 285.27293 464.01075
-51.46441 -15.37119 14124.15254 9321.94068 -435.76550 285.76550 404.12514
-51.45678 -15.37119 14124.15254 10169.38983 -436.25807 286.25807 429.80637
-51.44915 -15.37119 14124.15254 11016.83898 -436.75064 286.75064 436.71455
-51.44153 -15.37119 14124.15254 11864.28814 -437.24321 287.24321 358.24042
-51.43390 -15.37119 14124.15254 12711.73729 -437.73579 287.73579 269.38264
-51.42627 -15.37119 14124.15254 13559.18644 -438.08584 288.08584 197.61393
-51.41864 -15.37119 14124.15254 14406.63559 -438.19109 288.19109 131.05143
-51.41102 -15.37119 14124.15254 15254.08475 -438.08195 288.08195 77.07275
-51.40339 -15.37119 14124.15254 16101.53390 -437.74908 287.74908 37.44573
-51.39576 -15.37119 14124.15254 16948.98305 -437.18098 287.18098 13.66084
-51.38814 -15.37119 14124.15254 17796.43220 -436.57426 286.57426 -6.28427
-51.38051 -15.37119 14124.15254 18643.88136 -435.96754 285.96754 -25.86026
-51.37288 -15.37119 14124.15254 19491.33051 -435.36083 285.36083 -22.79968
-51.36525 -15.37119 14124.15254 20338.77966 -434.75411 284.75411 -15.91682
-51.35763 -15.37119 14124.15254 21186.22881 -434.14740 284.14740 -21.83292
-51.35000 -15.37119 14124.15254 22033.67797 -433.54089 283.54089 -48.12573
-51.54831 -15.36610 14689.11864 0.00000 -434.52395 284.52395 36.44460
-51.54068 -15.36610 14689.11864 847.44915 -434.30290 284.30290 62.25692
-51.53305 -15.36610 14689.11864 1694.89831 -434.08184 284.08184 78.61226
-51.52542 -15.36610 14689.11864 2542.34746 -433.86079 283.86079 124.59324
-51.51780 -15.36610 14689.11864 3389.79661 -433.63974 283.63974 167.98424
-51.51017 -15.36610 14689.11864 4237.24576 -433.49190 283.49190 203.60432
-51.50254 -15.36610 14689.11864 5084.69492 -433.51887 283.51887 252.23237
-51.49492 -15.36610 14689.11864 5932.14407 -433.69836 283.69836 354.62846
-51.48729 -15.36610 14689.11864 6779.59322 -434.03516 284.03516 447.15355
-51.47966 -15.36610 14689.11864 7627.04237 -434.53747 284.53747 467.69442
-51.47203 -15.36610 14689.11864 8474.49153 -435.06753 285.06753 398.02410
-51.46441 -15.36610 14689.11864 9321.94068 -435.59760 285.59760 283.01886
-51.45678 -15.36610 14689.11864 10169.38983 -436.12767 286.12767 294.50296
-51.44915 -15.36610 14689.11864 11016.83898 -436.65774 286.65774 322.28887
-51.44153 -15.36610 14689.11864 11864.28814 -437.18780 287.18780 288.60129
-51.43390 -15.36610 14689.11864 12711.73729 -437.71787 287.71787 233.72999
-51.42627 -15.36610 14689.11864 13559.18644 -438.11466 288.11466 180.32926
-51.41864 -15.36610 14689.11864 14406.63559 -438.24367 288.24367 129.22084
-51.41102 -15.36610 14689.11864 15254.08475 -438.13864 288.13864 81.09166
-51.40339 -15.36610 14689.11864 16101.53390 -437.78894 287.78894 45.58093
-51.39576 -15.36610 14689.11864 16948.98305 -437.19331 287.19331 24.92876
-51.38814 -15.36610 14689.11864 17796.43220 -436.56681 286.56681 2.33084
-51.38051 -15.36610 14689.11864 18643.88136 -435.94031 285.94031 -26.75205
-51.37288 -15.36610 14689.11864 19491.33051 -435.31381 285.31381 -28.27677
-51.36525 -15.36610 14689.11864 20338.77966 -434.68732 284.68732 -25.22411
-51.35763 -15.36610 14689.11864 21186.22881 -434.06082 284.06082 -21.61504
-51.35000 -15.36610 14689.11864 22033.67797 -433.43432 283.43432 -36.94875
-51.54831 -15.36102 15254.08475 0.00000 -434.12315 284.12315 41.79175
-51.54068 -15.36102 15254.08475 847.44915 -433.91124 283.91124 74.55389
-51.53305 -15.36102 15254.08475 1694.89831 -433.69934 283.69934 95.87734
-51.52542 -15.36102 15254.08475 2542.34746 -433.48743 283.48743 139.29604
-51.51780 -15.36102 15254.08475 3389.79661 -433.27552 283.27552 171.82349
-51.51017 -15.36102 15254.08475 4237.24576 -433.12128 283.12128 190.64498
-51.50254 -15.36102 15254.08475 5084.69492 -433.15699 283.15699 223.47966
-51.49492 -15.36102 15254.08475 5932.14407 -433.36261 283.36261 308.74818
-51.48729 -15.36102 15254.08475 6779.59322 -433.74394 283.74394 377.67997
-51.47966 -15.36102 15254.08475 7627.04237 -434.29457 284.29457 401.43016
-51.47203 -15.36102 15254.08475 8474.49153 -434.86214 284.86214 375.13863
-51.46441 -15.36102 15254.08475 9321.94068 -435.42970 285.42970 309.33262
-51.45678 -15.36102 15254.08475 10169.38983 -435.99727 285.99727 233.76506
-51.44915 -15.36102 15254.08475 11016.83898 -436.56483 286.56483 254.23492
-51.44153 -15.36102 15254.08475 11864.28814 -437.13240 287.13240 243.03320
-51.43390 -15.36102 15254.08475 12711.73729 -437.69996 287.69996 210.41216
-51.42627 -15.36102 15254.08475 13559.18644 -438.15807 288.15807 169.95521
-51.41864 -15.36102 15254.08475 14406.63559 -438.31838 288.31838 126.80428
-51.41102 -15.36102 15254.08475 15254.08475 -438.21512 288.21512 83.39834
-51.40339 -15.36102 15254.08475 16101.53390 -437.83520 287.83520 51.78132
-51.39576 -15.36102 15254.08475 16948.98305 -437.20564 287.20564 29.27220
-51.38814 -15.36102 15254.08475 17796.43220 -436.55936 286.55936 6.59030
-51.38051 -15.36102 15254.08475 18643.88136 -435.91308 285.91308 -18.57015
-51.37288 -15.36102 15254.08475 19491.33051 -435.26680 285.26680 -29.33493
-51.36525 -15.36102 15254.08475 20338.77966 -434.62052 284.62052 -30.03228
-51.35763 -15.36102 15254.08475 21186.22881 -433.97424 283.97424 -32.32912
-51.35000 -15.36102 15254.08475 22033.67797 -433.32796 283.32796 -39.87485
-51.54831 -15.35593 15819.05085 0.00000 -433.72236 283.72236 50.80765
-51.54068 -15.35593 15819.05085 847.44915 -433.51959 283.51959 80.81503
-51.53305 -15.35593 15819.05085 1694.89831 -433.31683 283.31683 103.19470
-51.52542 -15.35593 15819.05085 2542.34746 -433.11406 283.11406 144.98217
-51.51780 -15.35593 15819.05085 3389.79661 -432.91130 282.91130 169.98319
-51.51017 -15.35593 15819.05085 4237.24576 -432.74350 282.74350 176.40522
-51.50254 -15.35593 15819.05085 5084.69492 -432.77953 282.77953 196.02678
-51.49492 -15.35593 15819.05085 5932.14407 -433.01287 283.01287 269.29813
-51.48729 -15.35593 15819.05085 6779.59322 -433.45123 283.45123 317.78014
-51.47966 -15.35593 15819.05085 7627.04237 -434.05168 284.05168 342.35906
-51.47203 -15.35593 15819.05085 8474.49153 -434.65674 284.65674 346.34151
-51.46441 -15.35593 15819.05085 9321.94068 -435.26180 285.26180 318.26943
-51.45678 -15.35593 15819.05085 10169.38983 -435.86686 285.86686 214.85232
-51.44915 -15.35593 15819.05085 11016.83898 -436.47192 286.47192 204.82990
-51.44153 -15.35593 15819.05085 11864.28814 -437.07699 287.07699 198.70531
-51.43390 -15.35593 15819.05085 12711.73729 -437.68205 287.68205 180.70230
-51.42627 -15.35593 15819.05085 13559.18644 -438.21507 288.21507 151.50855
-51.41864 -15.35593 15819.05085 14406.63559 -438.41886 288.41886 118.18009
-51.41102 -15.35593 15819.05085 15254.08475 -438.31358 288.31358 83.73179
-51.40339 -15.35593 15819.05085 16101.53390 -437.88162 287.88162 57.10591
-51.39576 -15.35593 15819.05085 16948.98305 -437.21798 287.21798 34.90910
-51.38814 -15.35593 15819.05085 17796.43220 -436.55191 286.55191 14.08134
-51.38051 -15.35593 15819.05085 18643.88136 -435.88585 285.88585 -6.65248
-51.37288 -15.35593 15819.05085 19491.33051 -435.21978 285.21978 -24.27454
-51.36525 -15.35593 15819.05085 20338.77966 -434.55372 284.55372 -30.39407
-51.35763 -15.35593 15819.05085 21186.22881 -433.88766 283.88766 -35.28384
-51.35000 -15.35593 15819.05085 22033.67797 -433.22159 283.22159 -39.87176
-51.54831 -15.35085 16384.01695 0.00000 -433.32156 283.32156 65.33570
-51.54068 -15.35085 16384.01695 847.44915 -433.12794 283.12794 77.47931
-51.53305 -15.35085 16384.01695 1694.89831 -432.93432 282.93432 96.01327
-51.52542 -15.35085 16384.01695 2542.34746 -432.74070 282.74070 137.53534
-51.51780 -15.35085 16384.01695 3389.79661 -432.54708 282.54708 160.38003
-51.51017 -15.35085 16384.01695 4237.24576 -432.36371 282.36371 160.85068
-51.50254 -15.35085 16384.01695 5084.69492 -432.38449 282.38449 172.83482
-51.49492 -15.35085 16384.01695 5932.14407 -432.64844 282.64844 238.34222
-51.48729 -15.35085 16384.01695 6779.59322 -433.16623 283.16623 271.73097
-51.47966 -15.35085 16384.01695 7627.04237 -433.80878 283.80878 294.51590
-51.47203 -15.35085 16384.01695 8474.49153 -434.45134 284.45134 309.67938
-51.46441 -15.35085 16384.01695 9321.94068 -435.09390 285.09390 306.33800
-51.45678 -15.35085 16384.01695 10169.38983 -435.73646 285.73646 250.97449
-51.44915 -15.35085 16384.01695 11016.83898 -436.37902 286.37902 179.00054
-51.44153 -15.35085 16384.01695 11864.28814 -437.02158 287.02158 155.71410
-51.43390 -15.35085 16384.01695 12711.73729 -437.66413 287.66413 142.75667
-51.42627 -15.35085 16384.01695 13559.18644 -438.27928 288.27928 122.98350
-51.41864 -15.35085 16384.01695 14406.63559 -438.54918 288.54918 101.95268
-51.41102 -15.35085 16384.01695 15254.08475 -438.43494 288.43494 81.88190
-51.40339 -15.35085 16384.01695 16101.53390 -437.91615 287.91615 61.46930
-51.39576 -15.35085 16384.01695 16948.98305 -437.23031 287.23031 42.18301
-51.38814 -15.35085 16384.01695 17796.43220 -436.54446 286.54446 25.40426
-51.38051 -15.35085 16384.01695 18643.88136 -435.85862 285.85862 9.57180
-51.37288 -15.35085 16384.01695 19491.33051 -435.17277 285.17277 -12.02908
-51.36525 -15.35085 16384.01695 20338.77966 -434.48692 284.48692 -25.65426
-51.35763 -15.35085 16384.01695 21186.22881 -433.80108 283.80108 -29.69077
-51.35000 -15.35085 16384.01695 22033.67797 -433.11523 283.11523 -36.66578
-51.54831 -15.34576 16948.98305 0.00000 -432.92646 282.92646 64.80780
-51.54068 -15.34576 16948.98305 847.44915 -432.74260 282.74260 76.12329
-51.53305 -15.34576 16948.98305 1694.89831 -432.55659 282.55659 83.99021
-51.52542 -15.34576 16948.98305 2542.34746 -432.36921 282.36921 121.92005
-51.51780 -15.34576 16948.98305 3389.79661 -432.18286 282.18286 150.68826
-51.51017 -15.34576 16948.98305 4237.24576 -431.99838 281.99838 157.93348
-51.50254 -15.34576 16948.98305 5084.69492 -431.97005 281.97005 163.31210
-51.49492 -15.34576 16948.98305 5932.14407 -432.27108 282.27108 205.50267
-51.48729 -15.34576 16948.98305 6779.59322 -432.88584 282.88584 235.84641
-51.47966 -15.34576 16948.98305 7627.04237 -433.56527 283.56527 255.52621
-51.47203 -15.34576 16948.98305 8474.49153 -434.23367 284.23367 267.88873
-51.46441 -15.34576 16948.98305 9321.94068 -434.89624 284.89624 269.56106
-51.45678 -15.34576 16948.98305 10169.38983 -435.56471 285.56471 238.82520
-51.44915 -15.34576 16948.98305 11016.83898 -436.24846 286.24846 163.67931
-51.44153 -15.34576 16948.98305 11864.28814 -436.94991 286.94991 129.17429
-51.43390 -15.34576 16948.98305 12711.73729 -437.64622 287.64622 116.55920
-51.42627 -15.34576 16948.98305 13559.18644 -438.32628 288.32628 107.34237
-51.41864 -15.34576 16948.98305 14406.63559 -438.71365 288.71365 92.69890
-51.41102 -15.34576 16948.98305 15254.08475 -438.57492 288.57492 75.41138
-51.40339 -15.34576 16948.98305 16101.53390 -437.94827 287.94827 55.18474
-51.39576 -15.34576 16948.98305 16948.98305 -437.23825 287.23825 37.09259
-51.38814 -15.34576 16948.98305 17796.43220 -436.50174 286.50174 24.27194
-51.38051 -15.34576 16948.98305 18643.88136 -435.77519 285.77519 15.12985
-51.37288 -15.34576 16948.98305 19491.33051 -435.06991 285.06991 -0.76792
-51.36525 -15.34576 16948.98305 20338.77966 -434.38266 284.38266 -17.22119
-51.35763 -15.34576 16948.98305 21186.22881 -433.70298 283.70298 -23.93756
-51.35000 -15.34576 16948.98305 22033.67797 -433.00887 283.00887 -29.83378
-51.54831 -15.34068 17513.94915 0.00000 -432.54475 282.54475 54.79804
-51.54068 -15.34068 17513.94915 847.44915 -432.36990 282.36990 76.79957
-51.53305 -15.34068 17513.94915 1694.89831 -432.19147 282.19147 69.34296
-51.52542 -15.34068 17513.94915 2542.34746 -432.00996 282.00996 101.68788
-51.51780 -15.34068 17513.94915 3389.79661 -431.82626 281.82626 140.19681
-51.51017 -15.34068 17513.94915 4237.24576 -431.64357 281.64357 161.52823
-51.50254 -15.34068 17513.94915 5084.69492 -431.53694 281.53694 159.86278
-51.49492 -15.34068 17513.94915 5932.14407 -431.89510 281.89510 172.26649
-51.48729 -15.34068 17513.94915 6779.59322 -432.60216 282.60216 205.51294
-51.47966 -15.34068 17513.94915 7627.04237 -433.29181 283.29181 221.78134
-51.47203 -15.34068 17513.94915 8474.49153 -433.96294 283.96294 224.30632
-51.46441 -15.34068 17513.94915 9321.94068 -434.63066 284.63066 220.17335
-51.45678 -15.34068 17513.94915 10169.38983 -435.30976 285.30976 203.65507
-51.44915 -15.34068 17513.94915 11016.83898 -436.01446 286.01446 152.65633
-51.44153 -15.34068 17513.94915 11864.28814 -436.75778 286.75778 110.70593
-51.43390 -15.34068 17513.94915 12711.73729 -437.54650 287.54650 96.10710
-51.42627 -15.34068 17513.94915 13559.18644 -438.34491 288.34491 97.58463
-51.41864 -15.34068 17513.94915 14406.63559 -438.91466 288.91466 87.04549
-51.41102 -15.34068 17513.94915 15254.08475 -438.70295 288.70295 66.81321
-51.40339 -15.34068 17513.94915 16101.53390 -437.94331 287.94331 44.38533
-51.39576 -15.34068 17513.94915 16948.98305 -437.11508 287.11508 27.32244
-51.38814 -15.34068 17513.94915 17796.43220 -436.31983 286.31983 18.33123
-51.38051 -15.34068 17513.94915 18643.88136 -435.56844 285.56844 15.98234
-51.37288 -15.34068 17513.94915 19491.33051 -434.85555 284.85555 10.26861
-51.36525 -15.34068 17513.94915 20338.77966 -434.17284 284.17284 -7.48733
-51.35763 -15.34068 17513.94915 21186.22881 -433.51071 283.51071 -18.65998
-51.35000 -15.34068 17513.94915 22033.67797 -432.85616 282.85616 -21.98758
-51.54831 -15.33559 18078.91525 0.00000 -432.17468 282.17468 33.53008
-51.54068 -15.33559 18078.91525 847.44915 -432.00813 282.00813 52.92300
-51.53305 -15.33559 18078.91525 1694.89831 -431.83738 281.83738 58.10409
-51.52542 -15.33559 18078.91525 2542.34746 -431.66278 281.66278 82.87654
-51.51780 -15.33559 18078.91525 3389.79661 -431.48460 281.48460 116.99342
-51.51017 -15.33559 18078.91525 4237.24576 -431.30314 281.30314 142.01879
-51.50254 -15.33559 18078.91525 5084.69492 -431.12205 281.12205 142.74400
-51.49492 -15.33559 18078.91525 5932.14407 -431.56973 281.56973 155.40137
-51.48729 -15.33559 18078.91525 6779.59322 -432.29305 282.29305 179.82941
-51.47966 -15.33559 18078.91525 7627.04237 -432.97798 282.97798 195.47212
-51.47203 -15.33559 18078.91525 8474.49153 -433.64326 283.64326 196.91948
-51.46441 -15.33559 18078.91525 9321.94068 -434.30611 284.30611 185.35356
-51.45678 -15.33559 18078.91525 10169.38983 -434.98277 284.98277 168.58932
-51.44915 -15.33559 18078.91525 11016.83898 -435.68965 285.68965 134.21168
-51.44153 -15.33559 18078.91525 11864.28814 -436.44442 286.44442 93.85934
-51.43390 -15.33559 18078.91525 12711.73729 -437.26685 287.26685 77.96845
-51.42627 -15.33559 18078.91525 13559.18644 -438.17729 288.17729 81.45949
-51.41864 -15.33559 18078.91525 14406.63559 -439.11925 289.11925 74.26438
-51.41102 -15.33559 18078.91525 15254.08475 -438.68022 288.68022 57.90727
-51.40339 -15.33559 18078.91525 16101.53390 -437.71378 287.71378 43.67671
-51.39576 -15.33559 18078.91525 16948.98305 -436.82593 286.82593 31.89435
-51.38814 -15.33559 18078.91525 17796.43220 -436.01100 286.01100 23.08920
-51.38051 -15.33559 18078.91525 18643.88136 -435.25474 285.25474 16.90637
-51.37288 -15.33559 18078.91525 19491.33051 -434.54466 284.54466 10.66029
-51.36525 -15.33559 18078.91525 20338.77966 -433.87019 283.87019 -4.36589
-51.35763 -15.33559 18078.91525 21186.22881 -433.22203 283.22203 -19.85626
-51.35000 -15.33559 18078.91525 22033.67797 -432.59139 282.59139 -21.83562
-51.54831 -15.33051 18643.88136 0.00000 -431.81541 281.81541 15.55792
-51.54068 -15.33051 18643.88136 847.44915 -431.65654 281.65654 29.50537
-51.53305 -15.33051 18643.88136 1694.89831 -431.49350 281.49350 46.51033
-51.52542 -15.33051 18643.88136 2542.34746 -431.32666 281.32666 62.75780
-51.51780 -15.33051 18643.88136 3389.79661 -431.15629 281.15629 91.35507
-51.51017 -15.33051 18643.88136 4237.24576 -430.98285 280.98285 119.84822
-51.50254 -15.33051 18643.88136 5084.69492 -430.81176 280.81176 124.04409
-51.49492 -15.33051 18643.88136 5932.14407 -431.24925 281.24925 141.41771
-51.48729 -15.33051 18643.88136 6779.59322 -431.95735 281.95735 156.67945
-51.47966 -15.33051 18643.88136 7627.04237 -432.62772 282.62772 171.51814
-51.47203 -15.33051 18643.88136 8474.49153 -433.27850 283.27850 173.06055
-51.46441 -15.33051 18643.88136 9321.94068 -433.92680 283.92680 154.62587
-51.45678 -15.33051 18643.88136 10169.38983 -434.58879 284.58879 137.57460
-51.44915 -15.33051 18643.88136 11016.83898 -435.28077 285.28077 114.42198
-51.44153 -15.33051 18643.88136 11864.28814 -436.02017 286.02017 78.01484
-51.43390 -15.33051 18643.88136 12711.73729 -436.82613 286.82613 61.56387
-51.42627 -15.33051 18643.88136 13559.18644 -437.71629 287.71629 64.51675
-51.41864 -15.33051 18643.88136 14406.63559 -438.59984 288.59984 61.40150
-51.41102 -15.33051 18643.88136 15254.08475 -438.20007 288.20007 49.21313
-51.40339 -15.33051 18643.88136 16101.53390 -437.25905 287.25905 44.11076
-51.39576 -15.33051 18643.88136 16948.98305 -436.38665 286.38665 37.98407
-51.38814 -15.33051 18643.88136 17796.43220 -435.58520 285.58520 29.23901
-51.38051 -15.33051 18643.88136 18643.88136 -434.84169 284.84169 18.88626
-51.37288 -15.33051 18643.88136 19491.33051 -434.14398 284.14398 12.27212
-51.36525 -15.33051 18643.88136 20338.77966 -433.48160 283.48160 -1.93807
-51.35763 -15.33051 18643.88136 21186.22881 -432.84525 282.84525 -20.31706
-51.35000 -15.33051 18643.88136 22033.67797 -432.22593 282.22593 -22.23983
-51.54831 -15.32542 19208.84746 0.00000 -431.46699 281.46699 60.27674
-51.54068 -15.32542 19208.84746 847.44915 -431.31517 281.31517 47.25551
-51.53305 -15.32542 19208.84746 1694.89831 -431.15988 281.15988 26.66873
-51.52542 -15.32542 19208.84746 2542.34746 -431.00164 281.00164 32.67255
-51.51780 -15.32542 19208.84746 3389.79661 -430.84142 280.84142 68.35987
-51.51017 -15.32542 19208.84746 4237.24576 -430.68295 280.68295 110.08580
-51.50254 -15.32542 19208.84746 5084.69492 -430.60256 280.60256 121.31996
-51.49492 -15.32542 19208.84746 5932.14407 -430.93714 280.93714 132.76236
-51.48729 -15.32542 19208.84746 6779.59322 -431.59483 281.59483 142.63161
-51.47966 -15.32542 19208.84746 7627.04237 -432.24081 282.24081 151.09529
-51.47203 -15.32542 19208.84746 8474.49153 -432.86845 282.86845 150.88976
-51.46441 -15.32542 19208.84746 9321.94068 -433.49250 283.49250 137.81418
-51.45678 -15.32542 19208.84746 10169.38983 -434.12753 284.12753 119.87929
-51.44915 -15.32542 19208.84746 11016.83898 -434.78742 284.78742 93.59943
-51.44153 -15.32542 19208.84746 11864.28814 -435.48445 285.48445 65.26696
-51.43390 -15.32542 19208.84746 12711.73729 -436.22325 286.22325 50.59164
-51.42627 -15.32542 19208.84746 13559.18644 -436.95865 286.95865 48.92382
-51.41864 -15.32542 19208.84746 14406.63559 -437.47408 287.47408 47.20309
-51.41102 -15.32542 19208.84746 15254.08475 -437.28167 287.28167 42.99112
-51.40339 -15.32542 19208.84746 16101.53390 -436.57719 286.57719 41.91908
-51.39576 -15.32542 19208.84746 16948.98305 -435.79636 285.79636 38.36989
-51.38814 -15.32542 19208.84746 17796.43220 -435.04188 285.04188 32.78759
-51.38051 -15.32542 19208.84746 18643.88136 -434.32887 284.32887 26.76121
-51.37288 -15.32542 19208.84746 19491.33051 -433.65313 283.65313 19.69352
-51.36525 -15.32542 19208.84746 20338.77966 -433.00669 283.00669 1.48814
-51.35763 -15.32542 19208.84746 21186.22881 -432.37991 282.37991 -12.63703
-51.35000 -15.32542 19208.84746 22033.67797 -431.75908 281.75908 -18.67139
-51.54831 -15.32034 19773.81356 0.00000 -431.13036 281.13036 94.42090
-51.54068 -15.32034 19773.81356 847.44915 -430.98487 280.98487 68.07654
-51.53305 -15.32034 19773.81356 1694.89831 -430.83744 280.83744 22.49916
-51.52542 -15.32034 19773.81356 2542.34746 -430.68886 280.68886 21.93010
-51.51780 -15.32034 19773.81356 3389.79661 -430.54160 280.54160 57.34784
-51.51017 -15.32034 19773.81356 4237.24576 -430.39553 280.39553 100.01328
-51.50254 -15.32034 19773.81356 5084.69492 -430.39178 280.39178 114.96152
-51.49492 -15.32034 19773.81356 5932.14407 -430.66584 280.66584 124.27450
-51.48729 -15.32034 19773.81356 6779.59322 -431.20836 281.20836 129.92191
-51.47966 -15.32034 19773.81356 7627.04237 -431.81283 281.81283 133.44635
-51.47203 -15.32034 19773.81356 8474.49153 -432.40873 282.40873 132.81753
-51.46441 -15.32034 19773.81356 9321.94068 -432.99846 282.99846 125.31020
-51.45678 -15.32034 19773.81356 10169.38983 -433.59332 283.59332 108.54873
-51.44915 -15.32034 19773.81356 11016.83898 -434.20207 284.20207 81.37591
-51.44153 -15.32034 19773.81356 11864.28814 -434.82563 284.82563 57.97255
-51.43390 -15.32034 19773.81356 12711.73729 -435.44020 285.44020 43.68546
-51.42627 -15.32034 19773.81356 13559.18644 -436.04452 286.04452 38.65958
-51.41864 -15.32034 19773.81356 14406.63559 -436.37429 286.37429 38.18263
-51.41102 -15.32034 19773.81356 15254.08475 -436.24512 286.24512 38.03566
-51.40339 -15.32034 19773.81356 16101.53390 -435.68134 285.68134 38.32592
-51.39576 -15.32034 19773.81356 16948.98305 -435.03720 285.03720 36.85009
-51.38814 -15.32034 19773.81356 17796.43220 -434.36986 284.36986 34.46474
-51.38051 -15.32034 19773.81356 18643.88136 -433.70774 283.70774 31.63877
-51.37288 -15.32034 19773.81356 19491.33051 -433.06454 283.06454 26.02435
-51.36525 -15.32034 19773.81356 20338.77966 -432.43771 282.43771 7.32364
-51.35763 -15.32034 19773.81356 21186.22881 -431.81665 281.81665 -2.27199
-51.35000 -15.32034 19773.81356 22033.67797 -431.18055 281.18055 -10.63757
-51.54831 -15.31525 20338.77966 0.00000 -430.80709 280.80709 97.88198
-51.54068 -15.31525 20338.77966 847.44915 -430.66730 280.66730 94.38993
-51.53305 -15.31525 20338.77966 1694.89831 -430.52751 280.52751 58.23427
-51.52542 -15.31525 20338.77966 2542.34746 -430.38772 280.38772 57.20393
-51.51780 -15.31525 20338.77966 3389.79661 -430.24793 280.24793 72.32861
-51.51017 -15.31525 20338.77966 4237.24576 -430.11814 280.11814 87.84401
-51.50254 -15.31525 20338.77966 5084.69492 -430.15550 280.15550 100.78245
-51.49492 -15.31525 20338.77966 5932.14407 -430.38650 280.38650 115.94589
-51.48729 -15.31525 20338.77966 6779.59322 -430.81988 280.81988 118.76442
-51.47966 -15.31525 20338.77966 7627.04237 -431.35875 281.35875 120.85671
-51.47203 -15.31525 20338.77966 8474.49153 -431.89762 281.89762 122.88166
-51.46441 -15.31525 20338.77966 9321.94068 -432.43649 282.43649 121.08154
-51.45678 -15.31525 20338.77966 10169.38983 -432.97536 282.97536 108.95912
-51.44915 -15.31525 20338.77966 11016.83898 -433.51423 283.51423 87.00240
-51.44153 -15.31525 20338.77966 11864.28814 -434.05310 284.05310 61.04134
-51.43390 -15.31525 20338.77966 12711.73729 -434.59198 284.59198 43.76476
-51.42627 -15.31525 20338.77966 13559.18644 -435.10388 285.10388 38.36864
-51.41864 -15.31525 20338.77966 14406.63559 -435.31872 285.31872 38.47027
-51.41102 -15.31525 20338.77966 15254.08475 -435.21059 285.21059 35.61953
-51.40339 -15.31525 20338.77966 16101.53390 -434.76111 284.76111 32.33714
-51.39576 -15.31525 20338.77966 16948.98305 -434.16175 284.16175 32.43335
-51.38814 -15.31525 20338.77966 17796.43220 -433.56238 283.56238 32.97392
-51.38051 -15.31525 20338.77966 18643.88136 -432.96302 282.96302 31.19009
-51.37288 -15.31525 20338.77966 19491.33051 -432.36365 282.36365 29.28141
-51.36525 -15.31525 20338.77966 20338.77966 -431.76429 281.76429 17.29645
-51.35763 -15.31525 20338.77966 21186.22881 -431.16492 281.16492 11.94383
-51.35000 -15.31525 20338.77966 22033.67797 -430.56556 280.56556 4.45194
-51.54831 -15.31017 20903.74576 0.00000 -430.48832 280.48832 94.83591
-51.54068 -15.31017 20903.74576 847.44915 -430.35481 280.35481 106.92540
-51.53305 -15.31017 20903.74576 1694.89831 -430.22129 280.22129 80.79585
-51.52542 -15.31017 20903.74576 2542.34746 -430.08778 280.08778 72.26099
-51.51780 -15.31017 20903.74576 3389.79661 -429.95427 279.95427 69.55180
-51.51017 -15.31017 20903.74576 4237.24576 -429.84871 279.84871 69.08006
-51.50254 -15.31017 20903.74576 5084.69492 -429.89600 279.89600 79.07550
-51.49492 -15.31017 20903.74576 5932.14407 -430.08974 280.08974 103.14647
-51.48729 -15.31017 20903.74576 6779.59322 -430.43557 280.43557 108.03385
-51.47966 -15.31017 20903.74576 7627.04237 -430.90459 280.90459 110.95122
-51.47203 -15.31017 20903.74576 8474.49153 -431.37778 281.37778 114.24145
-51.46441 -15.31017 20903.74576 9321.94068 -431.85098 281.85098 114.03842
-51.45678 -15.31017 20903.74576 10169.38983 -432.32417 282.32417 102.95451
-51.44915 -15.31017 20903.74576 11016.83898 -432.79736 282.79736 89.58567
-51.44153 -15.31017 20903.74576 11864.28814 -433.27056 283.27056 63.36541
-51.43390 -15.31017 20903.74576 12711.73729 -433.74375 283.74375 43.45941
-51.42627 -15.31017 20903.74576 13559.18644 -434.15544 284.15544 37.50926
-51.41864 -15.31017 20903.74576 14406.63559 -434.30159 284.30159 38.86712
-51.41102 -15.31017 20903.74576 15254.08475 -434.20047 284.20047 29.08112
-51.40339 -15.31017 20903.74576 16101.53390 -433.83819 283.83819 26.04133
-51.39576 -15.31017 20903.74576 16948.98305 -433.28513 283.28513 28.80403
-51.38814 -15.31017 20903.74576 17796.43220 -432.72937 282.72937 32.00790
-51.38051 -15.31017 20903.74576 18643.88136 -432.17360 282.17360 31.78053
-51.37288 -15.31017 20903.74576 19491.33051 -431.61784 281.61784 30.48156
-51.36525 -15.31017 20903.74576 20338.77966 -431.06208 281.06208 24.02508
-51.35763 -15.31017 20903.74576 21186.22881 -430.50632 280.50632 19.45073
-51.35000 -15.31017 20903.74576 22033.67797 -429.95056 279.95056 10.49825
-51.54831 -15.30508 21468.71186 0.00000 -430.16955 280.16955 85.66580
-51.54068 -15.30508 21468.71186 847.44915 -430.04231 280.04231 107.28678
-51.53305 -15.30508 21468.71186 1694.89831 -429.91508 279.91508 90.94195
-51.52542 -15.30508 21468.71186 2542.34746 -429.78784 279.78784 67.81849
-51.51780 -15.30508 21468.71186 3389.79661 -429.66060 279.66060 50.70273
-51.51017 -15.30508 21468.71186 4237.24576 -429.57407 279.57407 44.66108
