681

2.274	0.981	0	-8.45864	-6.80567	8.17816	-5.30943	8.62246	-12.30687	-1.81679
0.24	0.384	0	-182.79233	-86.79556	6.66223	-84.41468	-93.34455	-52.70977	180.1401
-0.599	1.587	0	34.73564	11.4994	-12.52473	-27.86619	-16.97197	10.51357	5.47257
-1.245	3.687	0	9.45947	4.68526	-2.7556	-3.31129	-2.54462	1.11816	-2.14063
0.282	1.59	0	58.00175	15.26691	6.89295	-31.88731	-22.39549	-5.65262	7.12858
-1.466	0.94	0	-11.73456	-9.99937	-16.70721	-15.3458	5.34354	23.93254	4.65584
0.561	1.473	0	53.72962	11.37588	13.69824	-31.47409	-19.36951	-11.98844	7.99363
-0.082	0.342	0	-164.83905	-94.81867	-1.20643	-67.99077	-99.53037	16.36295	194.34905
-3.603	-0.942	0	0.07448	-3.25068	2.46242	1.02386	5.52023	3.91467	-2.26955
-1.17	2.781	0	14.39884	6.79623	-5.62785	-7.21329	-4.21502	3.03433	-2.58121
-2.524	-0.654	0	-0.67326	-7.92871	5.00896	2.94802	10.09273	11.37081	-2.16402
-1.475	-0.455	0	-7.44151	-21.80348	11.85999	10.26115	13.01731	33.28944	8.78617
3.605	-3.892	0	-2.49977	0.75365	-2.08757	0.85395	0.43401	-0.79107	-1.18766
-0.542	1.365	0	36.77031	10.76835	-15.24179	-35.01393	-21.58075	13.89818	10.8124
-1.13	-1.607	0	27.07808	4.57829	14.88472	18.49794	-6.11733	13.00963	1.53904
1.549	2.328	0	23.21224	4.74623	8.39168	-8.09665	-2.28966	-5.38507	-2.45657
-0.89	1.121	0	9.51639	-0.77264	-22.22572	-30.65923	-11.13286	24.33526	11.9055
-0.773	-3.742	0	11.89714	5.45297	1.8798	3.64022	-3.25712	0.75209	-2.19585
-0.259	3.672	0	15.44668	6.2655	-0.72609	-4.19612	-3.96341	0.29637	-2.30209
2.714	-2.959	0	-6.28853	1.38616	-4.20665	2.31624	0.65711	-2.12421	-2.04326
-0.489	-0.215	0	-126.42781	-88.21094	13.01097	50.64634	-64.29845	114.74302	152.50939
-2.475	-2.17	0	11.45529	0.40842	6.54021	3.96799	2.13136	4.52493	-2.53978
2.513	1.341	0	-0.31928	-3.64247	7.30504	-4.34842	6.14593	-8.14748	-2.50346
-2.384	-3.589	0	9.19225	2.28964	3.28325	2.05201	-0.47283	1.36294	-1.81682
0.103	0.391	0	-172.98292	-90.47178	2.22261	-81.49931	-98.27295	-21.4811	188.74473
2.397	1.408	0	1.62662	-3.25917	8.03332	-5.00538	5.69843	-8.52139	-2.43925
3.531	1.73	0	0.51239	-1.66493	3.50508	-1.48443	3.77364	-3.03043	-2.10871
1.362	0.214	0	-82.20558	-29.38529	7.26465	-6.41238	15.77687	-40.86966	13.60842
1.447	0.03	0	-90.55408	-28.2447	0.92554	-0.78981	16.82908	-38.47989	11.41563
3.173	1.489	0	-0.51375	-2.46888	4.4337	-2.09686	4.8936	-4.4664	-2.42473
-0.489	-2.325	0	22.2242	11.72746	4.84058	14.53714	-10.2869	3.05527	-1.44056
3.91	2.884	0	3.30923	-0.05782	2.51577	-0.9531	1.49621	-1.2919	-1.43838
-0.015	-2.801	0	13.98917	10.30197	0.0976	9.67976	-7.84077	0.05207	-2.4612
-3.592	-0.447	0	-2.27693	-4.0276	1.31339	0.54821	6.37407	4.40979	-2.34647
-3.722	-1.04	0	0.35525	-2.86931	2.3947	0.96278	5.03095	3.44531	-2.16163
3.481	0.71	0	-7.64089	-3.94985	2.18878	-0.94313	6.34296	-4.62734	-2.39311
1.719	2.353	0	20.28799	3.83119	8.02402	-6.98882	-1.28513	-5.10727	-2.54606
2.089	0.193	0	-40.78028	-14.34966	2.64898	-1.81363	14.0945	-19.64177	0.25515
0.306	3.305	0	21.42527	7.63266	1.19132	-5.83592	-5.10499	-0.54113	-2.52767
-3.295	0.919	0	-6.21786	-3.9618	-3.14563	-1.43311	6.43778	5.13767	-2.47597
-0.989	-0.433	0	-13.51228	-33.94015	22.24584	23.01647	7.13494	52.57393	26.80521
2.785	0.902	0	-8.64972	-5.4845	4.89556	-2.63287	8.03729	-8.12526	-2.55279
-2.216	-0.5	0	-3.05336	-11.16848	5.53072	3.63309	12.1037	16.10681	-0.93523
-3.089	-0.032	0	-5.3397	-6.21689	0.15713	0.07632	8.80353	7.29593	-2.58663
1.518	-1.195	0	-58.86212	-4.75464	-15.71644	14.46712	2.83965	-18.37868	1.91499
-3.797	-1.842	0	2.96915	-1.37726	2.94192	1.15529	3.26084	2.38177	-1.88357
-2.609	-1.523	0	7.88432	-2.57292	6.83911	3.93096	5.15472	6.73576	-2.5818
1.137	0.991	0	6.69083	-7.79633	21.39782	-23.74702	-1.90631	-27.2392	9.70264
-0.38	-1.715	0	23.15579	14.29442	7.67748	27.31131	-18.68176	6.0469	4.38734
-2.684	1.176	0	-7.35228	-4.37237	-6.12855	-3.42086	6.9262	7.80587	-2.55382
3.77	-2.895	0	-5.37976	0.0338	-2.68959	1.05771	1.47069	-1.37734	-1.50448
-2.1	3.051	0	4.37012	2.96078	-4.75693	-3.39403	-0.67594	2.33616	-2.28483
-2.366	-2.833	0	11.59028	2.06267	5.05246	3.20056	0.23215	2.67287	-2.29482
-2.085	2.951	0	4.37269	2.97464	-5.07671	-3.6509	-0.62348	2.57958	-2.35116
-0.867	3.618	0	12.37496	5.63246	-2.28591	-3.95111	-3.35943	0.94677	-2.27302
-0.176	3.734	0	15.21137	6.09673	-0.46998	-3.99484	-3.83714	0.18858	-2.25959
0.323	-2.581	0	8.95756	11.10986	-2.55461	11.73444	-8.96038	-1.47016	-2.14949
-3.025	2.968	0	-0.04617	0.86468	-3.70744	-1.82722	1.00536	1.86221	-1.87004
-0.385	-2.406	0	20.53718	11.81303	3.60582	13.79473	-10.13553	2.20819	-1.67751
2.334	-0.126	0	-38.92499	-11.6315	-1.32542	0.83112	12.89957	-15.4274	-1.26807
2.79	1.862	0	4.6508	-1.17641	5.85002	-3.14718	3.68737	-4.71659	-2.51096
-3.149	-3.701	0	6.2029	1.14065	2.59804	1.22212	0.2973	1.03975	-1.43794
0.01	-0.622	0	-148.80175	-14.35976	-1.15815	131.26855	-86.02171	-2.18434	100.38147
-2.522	3.281	0	2.28561	1.98456	-3.79605	-2.24668	-0.03762	1.7266	-1.94694
0.529	-0.097	0	-350.56816	-92.09486	-6.34457	22.8775	-58.49508	-124.42883	150.58994
-2.174	-1.96	0	14.20752	0.4159	8.30529	5.72249	2.13667	6.34593	-2.55257
-1.527	-2.793	0	17.44028	5.10482	5.94987	5.85018	-2.53018	3.19727	-2.57464
-2.616	0.214	0	-8.98264	-8.95337	-1.65942	-0.94284	11.15411	11.50185	-2.20074
-0.691	-1.247	0	27.71609	6.11236	19.42236	34.42274	-18.17673	19.07415	12.06437
0.719	0.682	0	-2.996	-17.82436	32.98711	-44.04682	-14.26849	-46.48465	32.09286
-3.2	2.372	0	-2.02674	-0.21675	-4.11812	-1.92387	2.28544	2.59517	-2.06869
-1.119	-2.645	0	20.59265	7.29293	6.21512	8.31522	-4.7726	3.51702	-2.52032
-1.895	-3.285	0	12.52419	3.52448	4.17753	3.30082	-1.30671	1.90427	-2.21777
1.402	-2.59	0	-6.60697	5.7938	-6.90969	7.38525	-3.23343	-3.99704	-2.56037
0.695	2.009	0	42.883	11.15025	8.77952	-18.12768	-11.18587	-6.27228	0.03562
-0.413	0.019	0	-156.89888	-98.64409	-0.43922	-3.94848	-88.7593	86.98282	187.40339
3.166	3.891	0	5.99029	1.1645	2.37297	-1.10825	0.17917	-0.90179	-1.34368
1.86	-2.51	0	-10.37445	3.42971	-7.02571	5.66806	-0.84525	-4.20014	-2.58446
-3.249	1.623	0	-4.58582	-2.02754	-4.25649	-1.96398	4.3651	3.93087	-2.33756
-3.165	3.457	0	0.46462	1.02867	-2.87545	-1.34825	0.51984	1.23422	-1.54851
-3.92	3.393	0	-0.73594	0.30621	-2.20164	-0.82926	0.94439	0.95811	-1.2506
0.221	-0.331	0	-322.05733	-93.16553	-3.89631	68.60138	-96.39129	-45.81749	189.55682
1.125	3.025	0	22.39759	6.48267	4.49162	-5.99227	-3.91983	-2.22926	-2.56284
0.411	1.671	0	54.45392	14.00755	8.64931	-28.19979	-19.02777	-6.93655	5.02022
0.408	1.124	0	62.27576	10.5292	17.54323	-47.28204	-31.41147	-17.16961	20.88227
0.582	0.636	0	7.67467	-17.46965	37.93662	-57.30725	-24.25674	-52.41138	41.72639
-0.509	0.565	0	-4.77721	-22.54576	-41.97166	-70.88447	-31.33244	63.85717	53.8782
1.235	0.797	0	-14.98499	-14.52648	20.21956	-20.38005	3.77095	-31.59041	10.75552
-1.434	-0.237	0	-17.6535	-26.88533	7.23457	6.24452	15.64306	37.7414	11.24227
1.229	1.112	0	11.53925	-5.04268	19.36502	-20.78117	-1.17121	-22.96203	6.21389
1.299	3.387	0	17.52098	5.14065	3.56913	-4.12052	-2.79968	-1.57987	-2.34097
-1.305	-3.53	0	13.0506	4.85151	3.19525	3.66795	-2.61122	1.35587	-2.24029
-3.419	-2.132	0	5.09524	-0.82761	3.75937	1.6426	2.85969	2.63505	-2.03208
3.034	0.581	0	-12.14505	-5.68962	2.77639	-1.37312	8.27626	-7.17006	-2.58664
-0.954	1.724	0	20.77216	7.634	-13.34363	-19.66464	-9.1057	10.87828	1.4717
1.689	-2.214	0	-15.68876	3.64654	-8.84663	7.82595	-1.20285	-5.96962	-2.44369
-3.035	-1.763	0	6.06902	-1.63624	4.99035	2.46712	4.05786	4.2479	-2.42162
-2.209	2.298	0	1.4819	1.56538	-7.04767	-4.79015	1.00844	4.60462	-2.57382
-3.667	-3.145	0	4.92461	0.32112	2.64093	1.06715	1.13454	1.24407	-1.45566
-2.632	-1.866	0	9.39564	-0.99268	6.48814	3.70068	3.55572	5.21858	-2.56304
-0.494	-2.592	0	20.08686	10.50383	3.7161	11.18266	-8.27628	2.1323	-2.22755
-0.296	-2.666	0	17.8109	10.72758	2.15003	10.83397	-8.42261	1.20139	-2.30497
3.05	0.034	0	-18.56196	-6.40894	0.17232	-0.08474	8.99442	-7.57507	-2.58548
-1.168	2.082	0	16.02854	6.96756	-10.18616	-12.81264	-5.48117	7.18608	-1.48639
-0.27	0.357	0	-112.73703	-88.7773	-6.7621	-77.99808	-92.56163	58.86484	181.33893
3.323	-2.926	0	-5.95329	0.44272	-3.30201	1.47829	1.28558	-1.67895	-1.72831
-0.918	-1.703	0	28.51988	7.92716	13.4804	20.52177	-9.80533	11.06521	1.87816
-0.527	0.572	0	-7.01764	-22.22239	-41.492	-67.48268	-29.02382	62.18209	51.24621
1.207	-2.454	0	-7.04337	6.97382	-7.50895	9.27739	-4.58999	-4.56541	-2.38383
-0.447	2	0	36.65938	13.18076	-6.36634	-20.2363	-13.86326	4.52551	0.6825
1.728	-3.254	0	-1.93284	4.03634	-4.2692	3.70259	-1.73709	-1.96599	-2.29925
3.89	0.315	0	-8.10347	-3.38998	0.7255	-0.27898	5.52168	-3.44943	-2.1317
-2.374	-3.748	0	8.72179	2.27616	2.99447	1.8763	-0.55437	1.18852	-1.72179
0.332	0.996	0	68.0899	10.66102	18.68596	-56.37727	-39.12891	-18.80445	28.46788
3.503	1.304	0	-2.44998	-2.64545	3.26161	-1.39484	4.90501	-3.74807	-2.25957
-0.984	-0.84	0	14.90441	-12.30605	24.97679	29.38972	-4.39434	34.41083	16.70039
2.104	-0.35	0	-51.84306	-13.35692	-4.57442	3.122	13.38277	-18.76889	-0.02585
-3.149	0.661	0	-6.91252	-5.04716	-2.78143	-1.32592	7.61284	6.31355	-2.56568
-1.767	2.977	0	7.01053	4.06	-5.19822	-4.41397	-1.60837	2.62081	-2.45163
2.06	0.054	0	-46.68182	-15.10259	0.78051	-0.53946	14.52311	-20.49051	0.57948
3.268	0.061	0	-15.2027	-5.41349	0.24988	-0.11479	7.96215	-6.14672	-2.54866
-1.801	3.531	0	6.23069	3.59756	-3.52524	-2.926	-1.51353	1.49282	-2.08403
2.547	-1.67	0	-21.66355	-1.79019	-7.08802	4.17407	4.37522	-6.36713	-2.58502
1.27	-2.544	0	-6.11012	6.5545	-7.0476	8.30332	-4.05487	-4.14273	-2.49963
-2.436	0.786	0	-10.34601	-7.60937	-6.2168	-3.78325	9.66243	11.73091	-2.05306
1.177	-2.191	0	-12.75559	7.08946	-9.31196	11.6883	-5.24098	-6.27935	-1.84847
-3.906	1.722	0	-3.62551	-1.53451	-2.69022	-1.02659	3.38142	2.32852	-1.84692
-2.337	2.758	0	2.2976	2.05804	-5.30594	-3.40404	0.2916	2.88425	-2.34964
-3.277	0.283	0	-5.86876	-5.23594	-1.13146	-0.51831	7.77641	6.00558	-2.54048
1.212	2.819	0	23.9687	6.5299	5.52722	-6.8388	-3.9434	-2.94145	-2.5865
-2.659	-1.899	0	9.27704	-0.89982	6.3364	3.57787	3.44905	5.01048	-2.54923
2.519	-1.554	0	-23.88283	-2.38651	-7.304	4.34471	4.95252	-7.04497	-2.56601
-3.657	-0.701	0	-1.0939	-3.54078	1.86087	0.7624	5.81109	3.97759	-2.27031
